page_view_key,session_id,page_view_timestamp,page_url,page_title,page_type,product_id,previous_page_url,time_on_page_seconds,scroll_depth_percent,exit_page_flag,entry_page_flag
47690,SESS00030519,2021-09-01 05:14:12,https://bookhoarder.com/product/PROD00002919,The Book Hoarder - Product,Product,PROD00002919,https://bookhoarder.com/category,172,,1,0
47691,SESS00013905,2023-07-17 02:30:13,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,150,73,0,1
47692,SESS00013905,2023-07-17 02:32:09,  https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,150,40,0,0
47693,SESS00013905,2023-07-17 02:31:57,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,179,51,0,0
47694,SESS00013905,2023-07-17 02:31:46,  https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/category,22,94,0,0
47695,SESS00013905,2023-07-17 02:32:57,https://bookhoarder.com/product/PROD00001149,The Book Hoarder - Product,Product,PROD00001149,https://bookhoarder.com/category,114,30,0,0
47696,SESS00013905,2023-07-17 02:39:48,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00001149  ,177,,0,0
47697,SESS00013905,2023-07-17 02:36:37,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,70,85,0,0
47698,SESS00013905,2023-07-17 02:36:03,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,55,51,1,0
47699,SESS00118943,2021-12-02 17:24:54,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,307,68,0,1
47700,SESS00118943,2021-12-02 17:25:34,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart  ,,https://bookhoarder.com/category,370,100,0,0
47701,SESS00118943,2021-12-02 17:26:44,https://bookhoarder.com/product/PROD00001053,The Book Hoarder - Product,Product,PROD00001053,https://bookhoarder.com/cart,381,69,0,0
47702,SESS00118943,2021-12-02 17:28:33,https://bookhoarder.com/product/PROD00003468,The Book Hoarder - Product,Product,PROD00003468,https://bookhoarder.com/product/PROD00001053,31,75,0,0
47703,SESS00118943,2021-12-02 17:28:10,https://bookhoarder.com/product/PROD00002008,The Book Hoarder - Product,PRODUCT,PROD00002008,https://bookhoarder.com/product/PROD00003468,294,72,0,0
47704,SESS00118943,2021-12-02 17:26:04,https://bookhoarder.com/product/PROD00001676,The Book Hoarder - Product,Product,PROD00001676,https://bookhoarder.com/product/PROD00002008,435,76,0,0
47705,SESS00118943,2021-12-02 17:27:06,https://bookhoarder.com/cart,The Book Hoarder - Cart,  Cart,,https://bookhoarder.com/product/PROD00001676,36,60,1,0
47706,SESS00150568,2021-10-30 04:48:47,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,292,70,0,1
47707,SESS00150568,2021-10-30 04:49:49,https://bookhoarder.com/product/PROD00004498,The Book Hoarder - Product,Product,PROD00004498,https://bookhoarder.com/home,421,95,0,0
47708,SESS00150568,2021-10-30 04:49:09,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004498,196,80,0,0
47709,SESS00150568,2021-10-30 04:49:38,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,102,94,0,0
47710,SESS00150568,2021-10-30 04:55:55,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,87,72,0,0
47711,SESS00150568,2021-10-30 04:49:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,142,72,0,0
47712,SESS00150568,2021-10-30 04:56:41,https://bookhoarder.com/product/PROD00004956,The Book Hoarder - Product,Product,PROD00004956,https://bookhoarder.com/category,12,66,1,0
47713,SESS00037297,2025-01-09 10:48:53,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,104,,0,1
47714,SESS00037297,2025-01-09 10:49:39,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,130,,0,0
47715,SESS00037297,2025-01-09 10:50:23,https://bookhoarder.com/category  ,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/category,141,86,0,0
47716,SESS00037297,2025-01-09 10:50:20,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,133,50,0,0
47717,SESS00037297,2025-01-09 10:53:33,https://bookhoarder.com/category,  The Book Hoarder - Category,Category,,https://bookhoarder.com/home,153,54,0,0
47718,SESS00037297,2025-01-09 10:52:03,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,5,72,0,0
47719,SESS00037297,2025-01-09 10:54:11,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,208,43,0,0
47720,SESS00037297,2025-01-09 10:52:16,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,36,100,1,0
47721,SESS00149882,2021-07-13 04:49:37,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,145,72,0,1
47722,SESS00149882,2021-07-13 04:51:17,https://bookhoarder.com/product/PROD00000271,The Book Hoarder - Product,Product,PROD00000271,https://bookhoarder.com/home,396,,0,0
47723,SESS00149882,2021-07-13 04:53:19,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00000271,9,66,0,0
47724,SESS00149882,2021-07-13 04:51:01,https://bookhoarder.com/category,The Book Hoarder - Category,category,,https://bookhoarder.com/home,316,,0,0
47725,SESS00149882,2021-07-13 04:51:21,https://bookhoarder.com/product/PROD00001949,The Book Hoarder - Product,Product,PROD00001949,https://bookhoarder.com/category,189,61,0,0
47726,SESS00149882,2021-07-13 04:50:47,https://bookhoarder.com/product/PROD00004082,The Book Hoarder - Product,Product,PROD00004082,https://bookhoarder.com/product/PROD00001949,177,78,0,0
47727,SESS00149882,2021-07-13 04:59:13,https://bookhoarder.com/product/PROD00000034,The Book Hoarder - Product,Product,PROD00000034,https://bookhoarder.com/product/PROD00004082,25,69,0,0
47728,SESS00149882,2021-07-13 04:56:16,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00000034,570,,0,0
47729,SESS00149882,2021-07-13 05:00:49,https://bookhoarder.com/checkout,THE BOOK HOARDER - CHECKOUT,Checkout,,https://bookhoarder.com/cart,283,85,0,0
47730,SESS00149882,2021-07-13 05:05:13,https://bookhoarder.com/order-success,The Book Hoarder - Order Success,Order Success,,https://bookhoarder.com/checkout,96,86,1,0
47731,SESS00158249,2023-11-09 01:05:20,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,198,,0,1
47732,SESS00158249,2023-11-09 01:05:39,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,140,50,1,0
47733,SESS00063481,2024-09-30 03:42:02,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,210,84,0,1
47734,SESS00063481,2024-09-30 03:42:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,  https://bookhoarder.com/category,114,56,0,0
47735,SESS00063481,2024-09-30 03:44:22,https://bookhoarder.com/cart,The Book Hoarder - Cart,CART  ,,https://bookhoarder.com/category,145,46,0,0
47736,SESS00063481,2024-09-30 03:42:32,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,100,93,0,0
47737,SESS00063481,2024-09-30 03:46:06,https://bookhoarder.com/category,THE BOOK HOARDER - CATEGORY,Category,,https://bookhoarder.com/cart,16,92,0,0
47738,SESS00063481,2024-09-30 03:48:02,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,123,32,0,0
47739,SESS00063481,2024-09-30 03:52:26,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,75,84,0,0
47740,SESS00063481,2024-09-30 03:51:15,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,128,,0,0
47741,SESS00063481,2024-09-30 03:47:30,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,132,89,0,0
47742,SESS00063481,2024-09-30 03:43:59,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,165,85,1,0
47743,SESS00078283,2024-05-14 14:09:58,https://bookhoarder.com/category,The Book Hoarder - Category,category,,,21,38,0,1
47744,SESS00078283,2024-05-14 14:11:57,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/category,60,100,0,0
47745,SESS00078283,2024-05-14 14:11:18,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,98,44,0,0
47746,SESS00078283,2024-05-14 14:12:40,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,https://bookhoarder.com/category,77,,1,0
47747,SESS00196513,2021-01-09 11:37:19,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,105,72,0,1
47748,SESS00196513,2021-01-09 11:38:50,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,192,89,0,0
47749,SESS00196513,2021-01-09 11:40:43,https://bookhoarder.com/product/PROD00003910,  THE BOOK HOARDER - PRODUCT,product,PROD00003910,https://bookhoarder.com/category,187,87,0,0
47750,SESS00196513,2021-01-09 11:39:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00003910,130,96,0,0
47751,SESS00196513,2021-01-09 11:40:43,https://bookhoarder.com/product/PROD00002206,The Book Hoarder - Product,Product,PROD00002206,https://bookhoarder.com/category,88,75,0,0
47752,SESS00196513,2021-01-09 11:40:14,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00002206,231,,0,0
47753,SESS00196513,2021-01-09 11:41:49,https://bookhoarder.com/product/PROD00000282,The Book Hoarder - Product,Product,PROD00000282,https://bookhoarder.com/home  ,253,62,0,0
47754,SESS00196513,2021-01-09 11:48:59,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00000282,318,100,0,0
47755,SESS00196513,2021-01-09 11:41:59,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,414,61,0,0
47756,SESS00196513,2021-01-09 11:40:46,https://bookhoarder.com/product/PROD00002306,  The Book Hoarder - Product,Product,PROD00002306,https://bookhoarder.com/home,274,61,1,0
47757,SESS00041886,2022-02-04 00:33:08,https://bookhoarder.com/home,  The Book Hoarder - Home,Home,,,331,79,0,1
47758,SESS00041886,2022-02-04 00:34:38,  https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,266,72,0,0
47759,SESS00041886,2022-02-04 00:34:12,https://bookhoarder.com/product/PROD00001697,The Book Hoarder - Product,Product,PROD00001697,https://bookhoarder.com/cart,177,64,0,0
47760,SESS00041886,2022-02-04 00:35:35,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001697,15,68,0,0
47761,SESS00041886,2022-02-04 00:39:52,https://bookhoarder.com/product/PROD00001029,The Book Hoarder - Product,Product,PROD00001029,https://bookhoarder.com/home,142,79,1,0
47762,SESS00086215,2022-01-15 00:32:42,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,81,69,0,1
47763,SESS00086215,2022-01-15 00:34:31,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,15,83,0,0
47764,SESS00086215,2022-01-15 00:34:48,https://bookhoarder.com/product/PROD00001940,  The Book Hoarder - Product,Product,PROD00001940,https://bookhoarder.com/home,282,67,0,0
47765,SESS00086215,2022-01-15 00:34:39,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001940,85,70,0,0
47766,SESS00086215,2022-01-15 00:36:26,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,45,100,0,0
47767,SESS00086215,2022-01-15 00:39:17,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,358,92,0,0
47768,SESS00086215,2022-01-15 00:40:30,https://bookhoarder.com/product/PROD00004769,The Book Hoarder - Product,Product,PROD00004769,https://bookhoarder.com/cart,255,72,0,0
47769,SESS00086215,2022-01-15 00:34:41,https://bookhoarder.com/product/PROD00004521,The Book Hoarder - Product,Product,PROD00004521,https://bookhoarder.com/product/PROD00004769,147,87,0,0
47770,SESS00086215,2022-01-15 00:42:18,https://bookhoarder.com/product/PROD00002840,The Book Hoarder - Product,  Product,PROD00002840,https://bookhoarder.com/product/PROD00004521,246,60,0,0
47771,SESS00086215,2022-01-15 00:44:42,https://bookhoarder.com/product/PROD00001761,The Book Hoarder - Product,Product,PROD00001761,https://bookhoarder.com/product/PROD00002840,121,95,1,0
47772,SESS00034436,2024-01-20 01:02:21,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,140,73,0,1
47773,SESS00034436,2024-01-20 01:03:11,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,209,46,0,0
47774,SESS00034436,2024-01-20 01:02:59,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/home,138,36,0,0
47775,SESS00034436,2024-01-20 01:06:33,https://bookhoarder.com/cart,THE BOOK HOARDER - CART,Cart,,https://bookhoarder.com/checkout,80,52,1,0
47776,SESS00118444,2023-04-20 16:30:19,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,,112,58,0,1
47777,SESS00118444,2023-04-20 16:31:43,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,177,,1,0
47778,SESS00084249,2024-10-01 16:47:05,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,131,74,0,1
47779,SESS00084249,2024-10-01 16:48:54,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,200,36,0,0
47780,SESS00084249,2024-10-01 16:50:15,https://bookhoarder.com/product/PROD00003251,The Book Hoarder - Product,Product,PROD00003251,https://bookhoarder.com/cart,11,90,0,0
47781,SESS00084249,2024-10-01 16:52:35,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/product/PROD00003251,173,77,0,0
47782,SESS00084249,2024-10-01 16:51:21,https://bookhoarder.com/product/PROD00001984,The Book Hoarder - Product,Product,PROD00001984,https://bookhoarder.com/category,206,81,0,0
47783,SESS00084249,2024-10-01 16:48:00,https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/product/PROD00001984,104,71,0,0
47784,SESS00084249,2024-10-01 16:58:17,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/category,184,30,0,0
47785,SESS00084249,2024-10-01 16:55:43,https://bookhoarder.com/product/PROD00003374,The Book Hoarder - Product,Product,PROD00003374,https://bookhoarder.com/checkout,10,54,1,0
47786,SESS00067805,2024-11-23 03:28:41,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,200,,0,1
47787,SESS00067805,2024-11-23 03:29:49,https://bookhoarder.com/product/PROD00000792,The Book Hoarder - Product,Product,PROD00000792,https://bookhoarder.com/home,93,34,0,0
47788,SESS00067805,2024-11-23 03:31:09,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,  https://bookhoarder.com/product/PROD00000792,32,88,0,0
47789,SESS00067805,2024-11-23 03:29:17,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,49,97,0,0
47790,SESS00067805,2024-11-23 03:36:05,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,103,74,0,0
47791,SESS00067805,2024-11-23 03:38:31,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,72,70,0,0
47792,SESS00067805,2024-11-23 03:36:59,https://bookhoarder.com/checkout,the book hoarder - checkout,Checkout,,https://bookhoarder.com/category,76,76,0,0
47793,SESS00067805,2024-11-23 03:33:35,https://bookhoarder.com/product/PROD00003417,The Book Hoarder - Product,Product,PROD00003417,https://bookhoarder.com/checkout,172,34,1,0
47794,SESS00075026,2021-09-26 01:16:29,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,426,96,0,1
47795,SESS00075026,2021-09-26 01:17:19,https://bookhoarder.com/category,The Book Hoarder - Category,category,,https://bookhoarder.com/category,36,83,0,0
47796,SESS00075026,2021-09-26 01:19:35,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,337,92,0,0
47797,SESS00075026,2021-09-26 01:20:50,https://bookhoarder.com/product/PROD00004611,the book hoarder - product,Product,PROD00004611,https://bookhoarder.com/home,363,60,0,0
47798,SESS00075026,2021-09-26 01:22:05,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00004611,207,67,0,0
47799,SESS00075026,2021-09-26 01:18:19,https://bookhoarder.com/product/PROD00002719,The Book Hoarder - Product,PRODUCT,PROD00002719,https://bookhoarder.com/category,256,71,0,0
47800,SESS00075026,2021-09-26 01:17:47,https://bookhoarder.com/product/PROD00004303,The Book Hoarder - Product,PRODUCT,PROD00004303,https://bookhoarder.com/product/PROD00002719  ,436,73,0,0
47801,SESS00075026,2021-09-26 01:29:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00004303,325,75,0,0
47802,SESS00075026,2021-09-26 01:24:21,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,19,97,1,0
47803,SESS00075178,2022-05-09 11:30:07,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,91,76,0,1
