line_key,order_id,product_id,line_number,quantity,unit_price,unit_cost,discount_amount,line_total
2897,ORD00000986,PROD00002185,1,2,28.22,11.29,3.76,48.92
2898,ORD00000986,PROD00004982,2,6,25.07,10.03,2.84,133.38
2899,ORD00000986,PROD00002975,3,9,44.29,17.72,4.28,360.09
2900,ORD00000986,PROD00002711,4,7,45.18,18.07,0.63,311.84999999999997
2901,ORD00000987,PROD00003194,1,10,29.23,11.69,2.37,268.6
2902,ORD00000987,PROD00004379,2,3,29.57,11.83,0.1,88.41
2903,ORD00000987,PROD00004900,3,6,46.09,18.44,5.71,242.28000000000003
2904,ORD00000987,PROD00004830,4,10,24.53,9.81,0.76,237.7
2905,ORD00000987,PROD00004132,5,3,24.96,9.98,2.01,68.85000000000001
2906,ORD00000988,PROD00004601,1,2,14.12,5.65,1.87,24.5
2907,ORD00000988,PROD00001467,2,4,47.2,18.88,6.56,162.56
2908,ORD00000988,PROD00001740,3,4,40.49,16.2,3.1,149.56
2909,ORD00000988,PROD00002665,4,2,12.87,5.15,,
2910,ORD00000989,PROD00000767,1,10,28.5,11.4,2.4,261.0
2911,ORD00000989,PROD00003486,2,4,38.99,15.6,4.89,136.4
2912,ORD00000989,PROD00001138,3,1,35.65,14.26,3.52,32.129999999999995
2913,ORD00000990,PROD00001329,1,3,17.83,7.13,2.6,45.69
2914,ORD00000990,PROD00001829,2,5,40.29,16.12,0.7,197.95
2915,ORD00000991,PROD00004492,1,9,32.35,12.94,2.47,268.92
2916,ORD00000991,PROD00000884,2,7,23.56,9.42,2.98,144.06
2917,ORD00000991,PROD00004177,3,2,27.6,11.04,1.88,51.440000000000005
2918,ORD00000991,PROD00004209,4,8,33.38,13.35,4.3,232.64000000000001
2919,ORD00000991,PROD00003132,5,9,27.82,11.13,3.7,217.08
2920,ORD00000992,PROD00003160,1,9,24.8,9.92,,
2921,ORD00000992,PROD00003698,2,6,35.54,14.22,3.99,189.29999999999998
2922,ORD00000993,PROD00004893,1,6,49.52,19.81,1.19,289.98
2923,ORD00000993,PROD00004777,2,3,44.58,17.83,5.71,116.60999999999999
2924,ORD00000993,PROD00003734,3,3,19.21,7.68,0.27,56.82000000000001
2925,ORD00000993,PROD00002388,4,10,22.79,9.12,1.54,212.5
2926,ORD00000994,PROD00002895,1,9,49.4,19.76,5.16,398.15999999999997
2927,ORD00000995,PROD00001000,1,8,48.9,19.56,,
2928,ORD00000995,PROD00003378,2,3,40.56,16.22,0.7,119.58
2929,ORD00000995,PROD00001535,3,4,38.84,15.54,,
2930,ORD00000995,PROD00001308,4,5,37.15,14.86,0.67,182.39999999999998
2931,ORD00000995,PROD00003962,5,10,19.22,7.69,,
2932,ORD00000996,PROD00001118,1,7,42.95,17.18,,
2933,ORD00000996,PROD00004184,2,5,21.05,8.42,,
2934,ORD00000997,PROD00000190,1,5,24.66,9.86,,
2935,ORD00000998,PROD00003360,1,3,42.96,17.18,5.54,112.26
2936,ORD00000998,PROD00004740,2,2,28.55,11.42,1.52,54.06
2937,ORD00000998,PROD00002855,3,7,24.96,9.98,,
2938,ORD00000998,PROD00000876,4,10,38.93,15.57,4.46,344.7
2939,ORD00000999,PROD00000360,1,8,17.36,6.94,1.38,127.84
2940,ORD00000999,PROD00003328,2,5,13.93,5.57,0.09,69.2
2941,ORD00001000,PROD00003991,1,2,41.08,16.43,,
2942,ORD00001000,PROD00000213,2,10,33.25,13.3,2.8,304.5
2943,ORD00001000,PROD00000067,3,10,17.09,6.84,,
2944,ORD00001000,PROD00001997,4,6,10.21,4.08,0.99,55.32000000000001
2945,ORD00001000,PROD00000328,5,1,28.12,11.25,3.16,24.96
2946,ORD00001001,PROD00001726,1,6,28.82,11.53,2.47,158.10000000000002
2947,ORD00001001,PROD00001512,2,9,45.59,18.24,3.36,380.07000000000005
2948,ORD00001001,PROD00002254,3,7,38.55,15.42,,
2949,ORD00001002,PROD00003878,1,2,14.74,5.9,2.19,25.1
2950,ORD00001002,PROD00001775,2,1,47.99,19.2,7.02,40.97
2951,ORD00001002,PROD00002076,3,2,36.9,14.76,,
2952,ORD00001002,PROD00002809,4,6,25.9,10.36,1.22,148.07999999999998
2953,ORD00001002,PROD00004294,5,5,13.76,5.5,0.03,68.65
2954,ORD00001003,PROD00004429,1,8,45.0,18.0,,
2955,ORD00001003,PROD00001565,2,9,29.43,11.77,2.76,240.03000000000003
2956,ORD00001003,PROD00002254,3,4,34.19,13.68,0.6,134.35999999999999
2957,ORD00001003,PROD00001525,4,10,32.37,12.95,,
2958,ORD00001003,PROD00004419,5,7,28.58,11.43,2.59,181.92999999999998
2959,ORD00001004,PROD00000760,1,10,46.29,18.52,,
2960,ORD00001005,PROD00003314,1,1,45.27,18.11,4.55,40.720000000000006
2961,ORD00001006,PROD00004635,1,1,45.35,18.14,3.72,41.63
2962,ORD00001006,PROD00004321,2,5,14.85,5.94,0.04,74.05
2963,ORD00001006,PROD00004713,3,7,14.38,5.75,0.53,96.95000000000002
2964,ORD00001007,PROD00004538,1,7,28.11,11.24,2.46,179.54999999999998
2965,ORD00001007,PROD00003641,2,7,47.06,18.82,4.31,299.25
2966,ORD00001007,PROD00004765,3,5,39.93,15.97,,
2967,ORD00001008,PROD00003191,1,8,12.27,4.91,,
2968,ORD00001008,PROD00003048,2,10,38.11,15.24,,
2969,ORD00001008,PROD00003528,3,10,19.67,7.87,,
2970,ORD00001008,PROD00002955,4,1,24.35,9.74,,
2971,ORD00001009,PROD00004172,1,9,30.75,12.3,,
2972,ORD00001009,PROD00004378,2,9,25.62,10.25,,
2973,ORD00001009,PROD00002604,3,3,15.81,6.32,1.2,43.830000000000005
2974,ORD00001010,PROD00001866,1,5,14.14,5.66,0.56,67.9
2975,ORD00001010,PROD00001540,2,5,13.69,5.48,0.96,63.650000000000006
2976,ORD00001010,PROD00000068,3,10,20.14,8.06,2.75,173.9
2977,ORD00001010,PROD00000992,4,3,41.25,16.5,1.44,119.43
2978,ORD00001010,PROD00003654,5,3,37.0,14.8,3.27,101.19
2979,ORD00001011,PROD00000047,1,9,35.7,14.28,,
2980,ORD00001012,PROD00001551,1,7,13.51,5.4,0.03,94.36
2981,ORD00001012,PROD00003039,2,9,26.22,10.49,3.93,200.60999999999999
2982,ORD00001012,PROD00002714,3,3,32.48,12.99,,
2983,ORD00001012,PROD00001724,4,8,47.14,18.86,,
2984,ORD00001013,PROD00000633,1,1,40.51,16.2,4.44,36.07
2985,ORD00001013,PROD00001287,2,6,31.56,12.62,0.02,189.24
2986,ORD00001013,PROD00004000,3,9,12.32,4.93,1.56,96.84
2987,ORD00001014,PROD00000340,1,5,44.64,17.86,1.16,217.40000000000003
2988,ORD00001014,PROD00000272,2,2,35.16,14.06,1.89,66.53999999999999
2989,ORD00001014,PROD00000901,3,8,38.3,15.32,2.69,284.88
2990,ORD00001015,PROD00003135,1,4,44.43,17.77,2.87,166.24
2991,ORD00001015,PROD00001234,2,6,18.81,7.52,,
2992,ORD00001016,PROD00004345,1,5,37.06,14.82,,
2993,ORD00001016,PROD00003155,2,5,11.31,4.52,1.28,50.150000000000006
2994,ORD00001016,PROD00002060,3,7,36.93,14.77,1.43,248.5
2995,ORD00001016,PROD00004119,4,9,36.94,14.78,0.64,326.7
2996,ORD00001017,PROD00002572,1,3,23.32,9.33,0.22,69.30000000000001
2997,ORD00001017,PROD00000557,2,6,24.36,9.74,,
2998,ORD00001018,PROD00003202,1,4,10.17,4.07,,
2999,ORD00001018,PROD00001305,2,1,38.81,15.52,1.46,37.35
3000,ORD00001018,PROD00004321,3,8,17.95,7.18,0.32,141.04
3001,ORD00001019,PROD00002169,1,3,39.25,15.7,4.76,103.47
3002,ORD00001019,PROD00000139,2,2,19.05,7.62,0.41,37.28
3003,ORD00001019,PROD00000380,3,4,27.04,10.82,0.41,106.52
3004,ORD00001020,PROD00001245,1,6,45.65,18.26,4.19,248.76
3005,ORD00001020,PROD00003531,2,9,22.91,9.16,,
3006,ORD00001020,PROD00001708,3,8,41.85,16.74,4.02,302.64
3007,ORD00001020,PROD00000927,4,9,27.45,10.98,,
3008,ORD00001021,PROD00003299,1,8,28.22,11.29,2.68,204.32
3009,ORD00001022,PROD00002816,1,10,16.23,6.49,0.16,160.7
3010,ORD00001022,PROD00000069,2,9,20.55,8.22,0.79,177.84
3011,ORD00001022,PROD00004451,3,1,25.14,10.06,1.9,23.240000000000002
3012,ORD00001022,PROD00004276,4,10,40.15,16.06,2.8,373.5
3013,ORD00001023,PROD00004101,1,4,24.22,9.69,3.04,84.72
3014,ORD00001023,PROD00004214,2,1,20.42,8.17,2.35,18.07
3015,ORD00001023,PROD00002770,3,8,12.72,5.09,1.11,92.88000000000001
3016,ORD00001024,PROD00004977,1,7,13.24,5.3,0.69,87.85000000000001
3017,ORD00001024,PROD00003713,2,1,36.09,14.44,1.27,34.82
3018,ORD00001025,PROD00002902,1,2,22.73,9.09,0.17,45.12
3019,ORD00001025,PROD00003778,2,4,46.68,18.67,,
3020,ORD00001026,PROD00000642,1,8,43.69,17.48,,
3021,ORD00001026,PROD00003467,2,3,23.46,9.38,1.68,65.34
3022,ORD00001027,PROD00002981,1,5,20.62,8.25,0.75,99.35000000000001
3023,ORD00001027,PROD00003946,2,9,44.69,17.88,,
3024,ORD00001028,PROD00001880,1,10,11.4,4.56,,
3025,ORD00001028,PROD00001351,2,5,19.7,7.88,1.25,92.25
3026,ORD00001028,PROD00002252,3,3,24.82,9.93,1.11,71.13
3027,ORD00001028,PROD00003640,4,4,29.53,11.81,0.82,114.84
3028,ORD00001028,PROD00000697,5,4,43.98,17.59,5.95,152.11999999999998
3029,ORD00001029,PROD00001934,1,5,19.07,7.63,1.8,86.35
3030,ORD00001030,PROD00001262,1,8,33.5,13.4,1.44,256.48
3031,ORD00001030,PROD00002448,2,3,25.17,10.07,,
3032,ORD00001030,PROD00000221,3,6,37.73,15.09,3.76,203.82
3033,ORD00001030,PROD00003139,4,9,14.9,5.96,1.95,116.55000000000001
3034,ORD00001030,PROD00001511,5,7,19.37,7.75,0.71,130.62
3035,ORD00001031,PROD00004753,1,5,35.04,14.02,2.76,161.4
3036,ORD00001032,PROD00003383,1,3,46.53,18.61,,
3037,ORD00001032,PROD00004882,2,1,45.29,18.12,1.61,43.68
3038,ORD00001032,PROD00000322,3,4,21.86,8.74,0.33,86.12
3039,ORD00001033,PROD00003730,1,1,18.18,7.27,0.97,17.21
3040,ORD00001033,PROD00003271,2,1,28.39,11.36,1.95,26.44
3041,ORD00001034,PROD00001395,1,3,28.71,11.48,,
3042,ORD00001034,PROD00004893,2,3,38.86,15.54,2.8,108.18
3043,ORD00001034,PROD00001995,3,3,36.14,14.46,,
3044,ORD00001034,PROD00004267,4,6,26.06,10.42,0.23,154.98
3045,ORD00001034,PROD00000564,5,5,25.16,10.06,0.85,121.55
3046,ORD00001035,PROD00003994,1,4,23.89,9.56,,
3047,ORD00001035,PROD00000615,2,2,16.4,6.56,1.42,29.959999999999997
3048,ORD00001036,PROD00004946,1,6,42.09,16.84,6.21,215.28000000000003
3049,ORD00001036,PROD00000739,2,10,49.35,19.74,,
3050,ORD00001036,PROD00004882,3,1,37.74,15.1,1.54,36.2
3051,ORD00001037,PROD00003966,1,6,24.2,9.68,2.46,130.44
3052,ORD00001037,PROD00001896,2,10,32.51,13.0,0.6,319.09999999999997
3053,ORD00001037,PROD00002792,3,8,31.2,12.48,0.87,242.64
3054,ORD00001037,PROD00003428,4,1,34.36,13.74,0.5,33.86
3055,ORD00001037,PROD00004362,5,4,25.27,10.11,,
3056,ORD00001038,PROD00003608,1,1,42.15,16.86,,
3057,ORD00001038,PROD00001002,2,9,49.83,19.93,2.52,425.78999999999996
3058,ORD00001039,PROD00003912,1,4,30.53,12.21,2.51,112.08000000000001
3059,ORD00001039,PROD00003880,2,7,39.05,15.62,,
3060,ORD00001039,PROD00002040,3,8,24.57,9.83,0.82,190.0
3061,ORD00001039,PROD00000639,4,10,48.3,19.32,1.83,464.7
3062,ORD00001040,PROD00003815,1,8,34.54,13.82,1.3,265.92
3063,ORD00001040,PROD00001462,2,7,22.4,8.96,2.5,139.29999999999998
3064,ORD00001040,PROD00002896,3,1,47.73,19.09,,
3065,ORD00001040,PROD00000798,4,3,15.67,6.27,,
3066,ORD00001041,PROD00004504,1,7,17.66,7.06,,
3067,ORD00001041,PROD00003188,2,8,37.37,14.95,0.57,294.4
3068,ORD00001041,PROD00004930,3,8,48.96,19.58,6.43,340.24
3069,ORD00001041,PROD00001913,4,9,20.73,8.29,2.18,166.95000000000002
3070,ORD00001042,PROD00003728,1,9,29.49,11.8,0.33,262.44
3071,ORD00001043,PROD00000091,1,6,33.69,13.48,0.62,198.42000000000002
3072,ORD00001044,PROD00002650,1,10,34.47,13.79,0.2,342.69999999999993
3073,ORD00001044,PROD00003882,2,2,43.06,17.22,6.09,73.94
3074,ORD00001044,PROD00002127,3,1,33.69,13.48,,
3075,ORD00001044,PROD00002540,4,9,35.92,14.37,0.76,316.44000000000005
3076,ORD00001045,PROD00003536,1,10,35.97,14.39,,
3077,ORD00001045,PROD00001970,2,9,17.35,6.94,,
3078,ORD00001046,PROD00004647,1,10,11.02,4.41,1.05,99.69999999999999
3079,ORD00001046,PROD00003171,2,1,34.88,13.95,3.17,31.71
3080,ORD00001047,PROD00004231,1,9,38.18,15.27,4.09,306.81000000000006
3081,ORD00001047,PROD00002451,2,1,40.25,16.1,,
3082,ORD00001047,PROD00001577,3,7,22.67,9.07,1.16,150.57000000000002
3083,ORD00001047,PROD00003472,4,7,45.59,18.24,5.42,281.19
3084,ORD00001048,PROD00003182,1,4,12.5,5.0,0.35,48.6
3085,ORD00001048,PROD00000373,2,4,36.12,14.45,,
3086,ORD00001048,PROD00000496,3,9,46.87,18.75,6.24,365.66999999999996
3087,ORD00001048,PROD00000765,4,1,18.21,7.28,2.58,15.63
3088,ORD00001049,PROD00003190,1,2,28.98,11.59,2.74,52.480000000000004
3089,ORD00001049,PROD00000721,2,8,31.36,12.54,4.4,215.68
3090,ORD00001049,PROD00002003,3,1,38.56,15.42,,
3091,ORD00001049,PROD00004165,4,10,38.11,15.24,0.55,375.6
3092,ORD00001050,PROD00004686,1,1,47.97,19.19,,
3093,ORD00001050,PROD00003903,2,4,19.69,7.88,2.54,68.60000000000001
3094,ORD00001050,PROD00003064,3,7,33.91,13.56,4.92,202.92999999999995
3095,ORD00001050,PROD00003023,4,1,42.7,17.08,2.69,40.010000000000005
3096,ORD00001050,PROD00004534,5,4,22.78,9.11,,
3097,ORD00001051,PROD00001382,1,10,13.22,5.29,,
3098,ORD00001052,PROD00001917,1,9,19.32,7.73,0.07,173.25
3099,ORD00001052,PROD00004027,2,8,45.87,18.35,,
3100,ORD00001053,PROD00004293,1,9,14.94,5.98,,
3101,ORD00001053,PROD00002798,2,7,22.19,8.88,1.68,143.57000000000002
3102,ORD00001053,PROD00003383,3,5,42.12,16.85,3.89,191.14999999999998
3103,ORD00001053,PROD00001376,4,1,36.6,14.64,4.21,32.39
3104,ORD00001053,PROD00003371,5,1,29.83,11.93,0.57,29.259999999999998
3105,ORD00001054,PROD00002224,1,2,49.35,19.74,3.84,91.02000000000001
3106,ORD00001055,PROD00004302,1,3,32.59,13.04,,
3107,ORD00001055,PROD00003278,2,1,49.76,19.9,4.23,45.53
3108,ORD00001056,PROD00001932,1,1,23.17,9.27,2.31,20.860000000000003
3109,ORD00001056,PROD00002989,2,1,10.16,4.06,0.85,9.31
3110,ORD00001057,PROD00002527,1,6,11.28,4.51,1.58,58.199999999999996
3111,ORD00001057,PROD00003603,2,9,10.27,4.11,0.89,84.41999999999999
3112,ORD00001057,PROD00000456,3,3,16.43,6.57,,
3113,ORD00001057,PROD00002176,4,2,40.6,16.24,,
3114,ORD00001057,PROD00000537,5,8,45.22,18.09,,
3115,ORD00001058,PROD00000629,1,6,38.91,15.56,,
3116,ORD00001058,PROD00003201,2,1,37.76,15.1,2.38,35.379999999999995
3117,ORD00001058,PROD00004174,3,4,22.2,8.88,2.38,79.28
3118,ORD00001058,PROD00000159,4,1,26.86,10.74,1.9,24.96
3119,ORD00001058,PROD00002118,5,10,21.12,8.45,0.54,205.8
3120,ORD00001059,PROD00004578,1,5,40.23,16.09,,
3121,ORD00001059,PROD00002731,2,9,44.17,17.67,,
3122,ORD00001059,PROD00001657,3,8,45.68,18.27,1.03,357.2
3123,ORD00001059,PROD00004477,4,6,23.13,9.25,1.79,128.04
3124,ORD00001059,PROD00004399,5,10,24.78,9.91,0.85,239.3
3125,ORD00001060,PROD00001257,1,8,21.33,8.53,0.09,169.92
3126,ORD00001060,PROD00000274,2,9,45.39,18.16,,
3127,ORD00001060,PROD00000163,3,5,37.13,14.85,1.54,177.95000000000002
3128,ORD00001060,PROD00000925,4,3,45.57,18.23,6.49,117.24
3129,ORD00001061,PROD00002032,1,10,19.9,7.96,0.36,195.39999999999998
3130,ORD00001061,PROD00001795,2,6,26.73,10.69,2.7,144.18
3131,ORD00001061,PROD00002143,3,8,39.1,15.64,,
3132,ORD00001061,PROD00002968,4,2,39.8,15.92,4.54,70.52
3133,ORD00001061,PROD00004601,5,10,38.34,15.34,3.97,343.70000000000005
3134,ORD00001062,PROD00002681,1,9,49.55,19.82,7.32,380.07
3135,ORD00001062,PROD00001509,2,10,18.6,7.44,2.76,158.4
3136,ORD00001062,PROD00004377,3,9,12.63,5.05,0.02,113.49000000000001
3137,ORD00001063,PROD00004202,1,6,13.52,5.41,0.18,80.03999999999999
3138,ORD00001063,PROD00002957,2,6,13.63,5.45,,
3139,ORD00001064,PROD00000316,1,1,36.54,14.62,4.57,31.97
3140,ORD00001064,PROD00003857,2,10,21.08,8.43,0.37,207.09999999999997
3141,ORD00001064,PROD00004522,3,9,47.35,18.94,,
3142,ORD00001065,PROD00004754,1,9,36.06,14.42,,
3143,ORD00001065,PROD00002647,2,6,28.43,11.37,,
3144,ORD00001065,PROD00002593,3,5,49.95,19.98,7.27,213.40000000000003
3145,ORD00001065,PROD00000884,4,3,12.65,5.06,,
3146,ORD00001066,PROD00003593,1,2,37.8,15.12,3.19,69.22
3147,ORD00001067,PROD00004796,1,6,39.59,15.84,,
3148,ORD00001067,PROD00003250,2,4,38.99,15.6,1.52,149.88
3149,ORD00001067,PROD00004850,3,2,16.32,6.53,0.23,32.18
3150,ORD00001067,PROD00004209,4,6,44.76,17.9,,
3151,ORD00001068,PROD00001106,1,6,32.61,13.04,,
3152,ORD00001068,PROD00002828,2,6,13.01,5.2,,
3153,ORD00001068,PROD00000882,3,10,39.89,15.96,,
3154,ORD00001069,PROD00002494,1,1,27.17,10.87,1.23,25.94
3155,ORD00001069,PROD00002176,2,8,32.04,12.82,,
3156,ORD00001070,PROD00002074,1,4,22.57,9.03,0.77,87.2
3157,ORD00001070,PROD00003829,2,7,42.48,16.99,,
3158,ORD00001071,PROD00000460,1,10,38.21,15.28,0.84,373.7
3159,ORD00001071,PROD00001529,2,2,24.61,9.84,,
3160,ORD00001072,PROD00000835,1,1,27.49,11.0,2.54,24.95
3161,ORD00001072,PROD00003430,2,4,49.26,19.7,1.11,192.6
3162,ORD00001073,PROD00001852,1,7,18.35,7.34,1.03,121.24000000000001
3163,ORD00001073,PROD00003619,2,5,45.65,18.26,6.28,196.85
3164,ORD00001074,PROD00001870,1,2,29.53,11.81,1.37,56.32
3165,ORD00001074,PROD00003804,2,4,37.45,14.98,4.88,130.28
3166,ORD00001074,PROD00002357,3,4,25.59,10.24,0.0,102.36
3167,ORD00001074,PROD00003641,4,3,41.51,16.6,1.72,119.37
3168,ORD00001075,PROD00000391,1,3,41.28,16.51,,
3169,ORD00001075,PROD00001320,2,6,37.07,14.83,0.88,217.14
3170,ORD00001076,PROD00003245,1,7,18.96,7.58,0.43,129.71
3171,ORD00001076,PROD00004537,2,3,10.3,4.12,,
3172,ORD00001076,PROD00001522,3,5,45.1,18.04,6.21,194.45
3173,ORD00001077,PROD00002508,1,7,24.16,9.66,3.0,148.12
3174,ORD00001077,PROD00003007,2,10,25.14,10.06,,
3175,ORD00001078,PROD00000437,1,6,42.81,17.12,1.74,246.42000000000002
3176,ORD00001078,PROD00002200,2,10,17.26,6.9,,
3177,ORD00001078,PROD00000915,3,7,17.94,7.18,0.33,123.27000000000002
3178,ORD00001078,PROD00000002,4,1,12.62,5.05,0.47,12.149999999999999
3179,ORD00001078,PROD00000659,5,3,38.56,15.42,2.66,107.70000000000002
3180,ORD00001079,PROD00004461,1,2,16.14,6.46,1.55,29.18
3181,ORD00001079,PROD00003572,2,6,42.0,16.8,,
3182,ORD00001079,PROD00000396,3,2,44.45,17.78,1.91,85.08000000000001
3183,ORD00001079,PROD00004062,4,2,18.19,7.28,2.67,31.040000000000003
3184,ORD00001080,PROD00000935,1,9,32.31,12.92,4.24,252.63
3185,ORD00001080,PROD00003788,2,4,45.23,18.09,3.47,167.04
3186,ORD00001081,PROD00002511,1,6,17.91,7.16,0.57,104.03999999999999
3187,ORD00001081,PROD00000952,2,8,19.54,7.82,1.92,140.95999999999998
3188,ORD00001081,PROD00002242,3,5,23.13,9.25,2.08,105.24999999999999
3189,ORD00001082,PROD00000004,1,7,21.32,8.53,1.52,138.6
3190,ORD00001082,PROD00001945,2,5,20.19,8.08,2.09,90.5
3191,ORD00001082,PROD00002198,3,4,16.16,6.46,,
3192,ORD00001082,PROD00000038,4,6,45.87,18.35,,
3193,ORD00001083,PROD00001112,1,5,38.32,15.33,,
3194,ORD00001084,PROD00004195,1,1,13.24,5.3,1.13,12.11
3195,ORD00001084,PROD00000937,2,5,32.26,12.9,,
3196,ORD00001085,PROD00000565,1,3,19.55,7.82,,
3197,ORD00001085,PROD00001670,2,3,40.93,16.37,0.96,119.91
3198,ORD00001085,PROD00001365,3,6,25.27,10.11,1.19,144.48
3199,ORD00001086,PROD00003074,1,9,37.43,14.97,3.9,301.77
3200,ORD00001086,PROD00004243,2,10,47.4,18.96,,
3201,ORD00001086,PROD00001330,3,2,46.25,18.5,3.09,86.32
3202,ORD00001086,PROD00000564,4,3,11.47,4.59,0.68,32.370000000000005
3203,ORD00001087,PROD00002092,1,8,35.52,14.21,0.65,278.96000000000004
3204,ORD00001087,PROD00001124,2,6,47.82,19.13,6.78,246.24
3205,ORD00001087,PROD00003623,3,10,28.94,11.58,,
3206,ORD00001088,PROD00002354,1,1,44.37,17.75,0.09,44.279999999999994
3207,ORD00001088,PROD00004582,2,9,26.37,10.55,,
3208,ORD00001089,PROD00000593,1,6,29.79,11.92,3.79,156.0
3209,ORD00001089,PROD00004526,2,10,16.64,6.66,0.5,161.4
3210,ORD00001090,PROD00000144,1,7,10.92,4.37,0.75,71.19
3211,ORD00001090,PROD00003834,2,10,28.49,11.4,1.77,267.2
3212,ORD00001091,PROD00001937,1,3,32.55,13.02,2.95,88.8
3213,ORD00001092,PROD00002962,1,1,20.37,8.15,0.28,20.09
3214,ORD00001092,PROD00003260,2,2,25.48,10.19,1.58,47.8
3215,ORD00001093,PROD00004504,1,2,20.88,8.35,,
3216,ORD00001093,PROD00003958,2,7,42.51,17.0,,
3217,ORD00001094,PROD00000727,1,4,12.95,5.18,1.5,45.8
3218,ORD00001094,PROD00002307,2,4,33.72,13.49,3.45,121.08
3219,ORD00001095,PROD00000059,1,8,26.06,10.42,,
3220,ORD00001095,PROD00002209,2,8,28.56,11.42,,
3221,ORD00001095,PROD00001953,3,9,23.71,9.48,3.55,181.44
3222,ORD00001096,PROD00004410,1,4,44.07,17.63,,
3223,ORD00001097,PROD00003613,1,8,27.11,10.84,2.6,196.07999999999998
3224,ORD00001097,PROD00002223,2,7,10.37,4.15,1.09,64.96
3225,ORD00001097,PROD00001630,3,6,32.74,13.1,,
3226,ORD00001098,PROD00001072,1,9,41.91,16.76,4.0,341.18999999999994
3227,ORD00001099,PROD00004565,1,8,24.83,9.93,,
3228,ORD00001099,PROD00003246,2,2,11.73,4.69,1.58,20.3
3229,ORD00001100,PROD00000544,1,1,26.53,10.61,,
3230,ORD00001100,PROD00000470,2,7,18.44,7.38,2.23,113.47
3231,ORD00001100,PROD00000507,3,1,30.28,12.11,2.78,27.5
3232,ORD00001100,PROD00004411,4,7,20.11,8.04,0.6,136.57
3233,ORD00001101,PROD00002957,1,10,10.92,4.37,,
3234,ORD00001101,PROD00003104,2,2,12.65,5.06,0.6,24.1
3235,ORD00001101,PROD00001652,3,4,19.18,7.67,2.18,68.0
3236,ORD00001102,PROD00001758,1,7,39.23,15.69,,
3237,ORD00001102,PROD00001346,2,7,33.14,13.26,,
3238,ORD00001102,PROD00004112,3,1,33.1,13.24,3.72,29.380000000000003
3239,ORD00001102,PROD00001503,4,5,29.67,11.87,2.76,134.55
3240,ORD00001103,PROD00002765,1,9,33.12,13.25,0.22,296.09999999999997
3241,ORD00001104,PROD00000534,1,3,37.09,14.84,,
3242,ORD00001104,PROD00003122,2,4,12.95,5.18,1.54,45.64
3243,ORD00001104,PROD00002660,3,10,37.4,14.96,,
3244,ORD00001105,PROD00003384,1,8,42.74,17.1,1.42,330.56
3245,ORD00001105,PROD00004372,2,7,18.95,7.58,0.03,132.44
3246,ORD00001105,PROD00000276,3,10,13.07,5.23,0.34,127.30000000000001
3247,ORD00001106,PROD00000020,1,7,34.69,13.88,2.51,225.26
3248,ORD00001106,PROD00003862,2,7,11.19,4.48,0.14,77.35
3249,ORD00001106,PROD00001258,3,9,22.1,8.84,,
3250,ORD00001107,PROD00002541,1,6,49.37,19.75,,
3251,ORD00001107,PROD00000988,2,8,16.77,6.71,1.65,120.96
3252,ORD00001107,PROD00004336,3,6,24.22,9.69,0.24,143.88
3253,ORD00001107,PROD00004017,4,6,35.01,14.0,2.59,194.52
3254,ORD00001108,PROD00003608,1,10,25.46,10.18,0.33,251.3
3255,ORD00001108,PROD00004228,2,5,39.02,15.61,2.47,182.75000000000003
3256,ORD00001108,PROD00000201,3,4,35.13,14.05,,
3257,ORD00001109,PROD00003378,1,2,38.42,15.37,2.86,71.12
3258,ORD00001109,PROD00001253,2,2,23.04,9.22,0.62,44.839999999999996
3259,ORD00001110,PROD00002281,1,9,14.85,5.94,0.92,125.37
3260,ORD00001110,PROD00004083,2,4,17.39,6.96,,
3261,ORD00001110,PROD00001648,3,3,25.91,10.36,,
3262,ORD00001110,PROD00003227,4,10,33.65,13.46,2.15,315.0
3263,ORD00001110,PROD00003888,5,3,15.72,6.29,,
3264,ORD00001111,PROD00002265,1,2,41.65,16.66,3.1,77.1
3265,ORD00001112,PROD00001732,1,9,33.45,13.38,,
3266,ORD00001112,PROD00003328,2,8,48.2,19.28,,
3267,ORD00001113,PROD00000784,1,7,26.5,10.6,,
3268,ORD00001113,PROD00001083,2,4,44.08,17.63,,
3269,ORD00001114,PROD00000129,1,8,31.99,12.8,,
3270,ORD00001114,PROD00002337,2,6,35.75,14.3,1.66,204.54000000000002
3271,ORD00001114,PROD00002998,3,6,37.83,15.13,2.6,211.38
3272,ORD00001114,PROD00001216,4,9,47.83,19.13,1.25,419.21999999999997
3273,ORD00001114,PROD00003264,5,7,13.78,5.51,1.27,87.57
3274,ORD00001115,PROD00003288,1,1,35.17,14.07,0.81,34.36
3275,ORD00001115,PROD00004160,2,3,18.18,7.27,2.71,46.41
3276,ORD00001115,PROD00001934,3,3,43.3,17.32,3.41,119.67
3277,ORD00001115,PROD00002767,4,5,22.41,8.96,,
3278,ORD00001116,PROD00002314,1,5,13.22,5.29,0.43,63.95
3279,ORD00001116,PROD00002391,2,8,48.67,19.47,,
3280,ORD00001116,PROD00003088,3,3,30.02,12.01,4.5,76.56
3281,ORD00001116,PROD00003173,4,4,25.6,10.24,,
3282,ORD00001116,PROD00000154,5,10,10.93,4.37,,
3283,ORD00001117,PROD00001008,1,6,37.86,15.14,5.43,194.57999999999998
