spend_key,campaign_id,channel_id,spend_date,amount_spent,spend_category,notes
6441,CAMP00000065,CH00000001,2023-03-13,46.0,Creative,
6442,CAMP00000065,CH00000002,2023-03-13,46.38,Platform,
6443,CAMP00000065,CH00000002,2023-03-14,48.24,Creative,
6444,CAMP00000065,ch00000006,2023-03-14,66.81,Creative,
6445,CAMP00000065,CH00000007,2023-03-15,70.87,Creative,
6446,CAMP00000065,CH00000011,2023-03-15,72.17,Creative,
6447,CAMP00000065,CH00000012,2023-03-15,65.11,Platform,
6448,CAMP00000065,CH00000013,2023-03-16,53.82,Media,
6449,CAMP00000065,CH00000013,2023-03-16,50.01,Creative,
6450,CAMP00000065,CH00000006,2023-03-17,72.72,Media,
6451,CAMP00000065,CH00000011,2023-03-18,48.18,Creative,
6452,CAMP00000065,CH00000011,2023-03-18,47.29,Platform,
6453,CAMP00000065,CH00000005,2023-03-18,73.48,Agency,
6454,CAMP00000065,CH00000003,2023-03-19,73.71,Agency,
6455,CAMP00000065,CH00000010,2023-03-19,79.81,Creative,
6456,CAMP00000065,CH00000008,2023-03-19,65.9,Media,
6457,CAMP00000065,CH00000013,2023-03-20,54.82,Agency,
6458,CAMP00000065,CH00000001,2023-03-20,49.92,,
6459,CAMP00000065,CH00000008,2023-03-20,69.38,Agency,
6460,CAMP00000065,CH00000014,2023-03-21,50.31,Creative,
6461,CAMP00000065,CH  00000006,2023-03-21,72.16,Platform,
6462,CAMP00000065,CH00000011,2023-03-21,70.44,Creative,
6463,CAMP00000065,CH00000007,2023-03-22,59.53,Platform,
6464,CAMP00000065,CH00000012,2023-03-22,65.43,Platform,
6465,CAMP00000065,CH00000008,2023-03-23,53.55,Agency,
6466,CAMP00000065,CH00000008,2023-03-23,72.01,Creative,
6467,CAMP  00000065,CH00000004,2023-03-24,70.36,Creative,
6468,CAMP00000065,CH00000002,2023-03-25,63.02,Agency,
6469,CAMP00000065,CH00000005,2023-03-25,55.55,Platform,
6470,CAMP00000065,CH00000014,2023-03-25,74.5,Agency,
6471,CAMP00000065,CH00000003,2023-03-26,68.57,Media,
6472,CAMP00000065,CH00000006,2023-03-27,69.8,Media,
6473,CAMP00000065,CH00000008,2023-03-28,47.79,Media,
6474,CAMP00000065,CH00000012,2023-03-28,76.93,Platform,
6475,CAMP00000065,CH00000015,2023-03-28,78.31,Platform,
6476,CAMP00000065,CH00000008,2023-03-29,62.71,Platform,
6477,CAMP00000065,CH00000013,2023-03-30,63.09,Agency,
6478,CAMP00000065,CH  00000005,2023-03-31,76.48,Agency,
6479,CAMP00000065,CH00000006,2023-04-01,66.37,Creative,
6480,CAMP00000065,CH00000009,2023-04-01,53.09,Platform,
6481,CAMP00000065,CH00000015,2023-04-01,81.31,Media,
6482,CAMP00000065,CH00000003,2023-04-02,48.36,Media,
6483,CAMP00000065,CH00000001,2023-04-02,50.17,Platform,
6484,CAMP00000065,CH00000008,2023-04-03,56.0,Creative,
6485,CAMP00000065,CH00000009,2023-04-03,66.79,Media,
6486,CAMP00000065,CH00000006,2023-04-03,61.98,Creative,
6487,CAMP00000065,CH00000013,2023-04-04,50.08,Platform,
6488,CAMP00000065,CH00000012,2023-04-04,73.21,Agency,
6489,CAMP00000065,CH00000004,2023-04-04,48.32,Agency,
6490,CAMP00000065,CH00000001,2023-04-05,52.96,Platform,
6491,CAMP00000065,CH00000011,2023-04-06,74.91,Media,
6492,CAMP00000065,CH00000001,2023-04-07,50.78,Media,
6493,CAMP00000065,CH00000014,2023-04-07,54.51,Platform,
6494,CAMP00000065,CH00000006,2023-04-08,70.15,Agency,
6495,CAMP00000065,CH00000011,2023-04-08,49.57,Agency,
6496,CAMP00000065,CH00000006,2023-04-08,45.27,Media,
6497,CAMP00000065,CH  00000003,2023-04-09,69.78,Agency,
6498,CAMP00000065,CH00000009,2023-04-10,80.63,Media,
6499,CAMP00000065,CH00000005,2023-04-10,46.88,Platform,
6500,CAMP00000065,CH00000013,2023-04-10,75.31,Agency,
6501,CAMP00000065,CH00000005,2023-04-11,80.5,Media,
6502,CAMP00000065,CH00000006,2023-04-11,59.89,Creative,
6503,CAMP  00000065,CH00000010,2023-04-11,47.56,Platform,
6504,CAMP00000065,CH00000012,2023-04-12,68.06,Platform,
6505,CAMP00000065,CH00000005,2023-04-13,53.96,Media,
6506,CAMP00000065,CH00000010,2023-04-13,62.87,Agency,
6507,CAMP00000065,CH00000008,2023-04-14,69.26,Platform,
6508,CAMP00000065,CH00000010,2023-04-15,50.3,Media,
6509,CAMP00000065,CH00000004,2023-04-15,58.53,Agency,
6510,CAMP00000065,CH00000011,2023-04-15,61.31,Creative,
6511,CAMP00000065,CH00000001,2023-04-16,47.5,Creative,
6512,CAMP00000065,CH00000006,2023-04-16,50.41,Platform,
6513,CAMP00000065,CH00000010,2023-04-17,79.36,Creative,
6514,CAMP  00000065,CH00000007,2023-04-18,75.74,Media,
6515,CAMP00000065,CH00000004,2023-04-19,81.14,Platform,
6516,CAMP00000065,CH  00000009,2023-04-20,57.18,Platform,
6517,CAMP00000065,CH  00000008,2023-04-21,46.6,Agency,
6518,CAMP00000065,CH00000008,2023-04-21,70.9,Media,
6519,CAMP00000065,CH00000001,2023-04-21,64.37,Platform,
6520,CAMP00000065,CH00000005,2023-04-22,73.31,Platform,
6521,CAMP00000065,CH00000010,2023-04-23,46.36,Platform,
6522,CAMP00000065,CH00000004,2023-04-24,53.61,Agency,
6523,CAMP00000065,CH00000003,2023-04-24,49.67,Media,
6524,CAMP00000065,CH00000005,2023-04-25,66.59,Creative,
6525,CAMP00000065,CH00000005,2023-04-25,48.34,Media,
6526,CAMP  00000065,CH00000007,2023-04-26,68.17,Creative,
6527,CAMP00000065,CH00000004,2023-04-26,77.97,Creative,
6528,CAMP00000065,CH00000010,2023-04-27,81.38,Agency,
6529,CAMP00000065,CH00000005,2023-04-28,72.76,Creative,
6530,CAMP00000065,CH00000011,2023-04-28,72.9,Media,
6531,CAMP00000065,CH00000001,2023-04-28,75.53,Platform,
6532,CAMP00000065,CH00000011,2023-04-29,47.24,Platform,
6533,CAMP00000065,CH00000011,2023-04-29,51.89,Media,
6534,CAMP00000065,CH00000009,2023-04-29,50.24,Creative,
6535,CAMP00000065,CH00000014,2023-04-30,62.02,Agency,
6536,CAMP  00000065,CH00000001,2023-04-30,65.71,Media,
6537,CAMP00000065,CH00000011,2023-05-01,68.48,Agency,
6538,CAMP00000065,CH00000015,2023-05-01,79.95,Media,
6539,CAMP00000065,CH00000006,2023-05-02,63.67,Agency,
6540,CAMP00000065,CH00000012,2023-05-02,48.16,Agency,
6541,CAMP00000065,CH00000011,2023-05-02,48.06,Platform,
6542,CAMP00000066,CH00000011,2024-05-09,98.85,Creative,
6543,CAMP00000066,CH00000001,2024-05-09,97.61,Media,
6544,CAMP00000066,CH00000012,2024-05-09,134.4,Creative,
6545,CAMP00000066,CH00000003,2024-05-10,137.89,Agency,
6546,camp00000066,CH00000011,2024-05-10,147.32,Agency,
6547,CAMP00000066,CH00000005,2024-05-11,109.79,Platform,
6548,CAMP00000066,CH00000007,2024-05-12,99.51,Creative,
6549,CAMP00000066,CH  00000002,2024-05-12,133.43,Creative,
6550,CAMP00000066,CH00000001,2024-05-12,120.34,Creative,
6551,CAMP00000066,CH00000008,2024-05-13,89.13,Agency,
6552,CAMP00000066,CH00000004,2024-05-14,148.43,Creative,
6553,CAMP00000066,CH00000014,2024-05-14,97.75,Media,
6554,CAMP00000066,CH00000015,2024-05-15,148.2,Media,
6555,CAMP00000066,CH00000004,2024-05-15,134.49,Media,
6556,CAMP00000066,CH00000012,2024-05-15,122.24,Media,
6557,CAMP00000066,CH00000002,2024-05-16,124.92,Creative,
6558,CAMP00000066,CH00000015,2024-05-16,122.54,Agency,
6559,CAMP00000066,CH00000005,2024-05-17,110.67,Platform,
6560,CAMP00000066,CH00000003,2024-05-17,82.38,Platform,
6561,CAMP00000066,CH00000005,2024-05-18,94.97,Agency,
6562,CAMP00000066,CH00000007,2024-05-18,96.65,Media,
6563,CAMP  00000066,CH00000005,2024-05-19,145.92,Platform,
6564,CAMP00000066,CH00000014,2024-05-19,97.0,Agency,
6565,CAMP00000066,CH00000015,2024-05-19,114.35,Agency,
6566,CAMP00000066,CH00000006,2024-05-20,98.09,Creative,
6567,CAMP00000066,CH00000013,2024-05-20,105.29,Agency,
6568,CAMP00000066,CH00000006,2024-05-20,81.8,Media,
6569,CAMP00000066,CH00000014,2024-05-21,125.43,Agency,
6570,CAMP00000066,CH00000014,2024-05-21,84.8,Media,
6571,CAMP00000066,CH00000005,2024-05-21,88.53,Creative,
6572,CAMP  00000066,CH00000012,2024-05-22,110.67,Platform,
6573,CAMP00000066,CH00000001,2024-05-23,115.86,Creative,
6574,CAMP00000066,CH00000003,2024-05-23,126.81,Creative,
6575,CAMP00000066,CH00000013,2024-05-24,99.24,Creative,
6576,CAMP00000066,CH00000007,2024-05-25,134.12,Agency,
6577,CAMP00000066,CH00000009,2024-05-25,112.98,Agency,
6578,CAMP00000066,CH00000010,2024-05-25,138.28,Platform,
6579,CAMP00000066,CH00000005,2024-05-26,132.61,Media,
6580,CAMP00000066,CH00000002,2024-05-27,148.86,Agency,
6581,CAMP  00000066,CH00000012,2024-05-28,94.46,Media,
6582,CAMP00000066,CH00000005,2024-05-29,113.64,Agency,
6583,CAMP00000066,CH00000010,2024-05-29,119.83,Media,
6584,CAMP00000066,CH00000002,2024-05-29,102.51,Media,
6585,CAMP00000066,CH00000002,2024-05-30,136.55,Agency,
6586,CAMP00000066,CH00000006,2024-05-30,125.19,Media,
6587,CAMP00000066,CH00000012,2024-05-30,101.52,Agency,
6588,CAMP00000066,CH00000012,2024-05-31,123.59,Media,
6589,CAMP00000066,CH  00000003,2024-05-31,89.9,Media,
6590,CAMP00000066,CH00000013,2024-05-31,109.94,Platform,
6591,CAMP00000066,CH00000007,2024-06-01,133.96,Creative,
6592,CAMP00000066,CH00000008,2024-06-01,129.05,Platform,
6593,CAMP00000066,CH00000005,2024-06-02,102.89,Media,
6594,CAMP00000066,CH00000008,2024-06-02,114.27,Media,
6595,CAMP00000066,CH  00000010,2024-06-03,119.91,Creative,
6596,CAMP00000066,CH00000008,2024-06-03,117.17,Media,
6597,CAMP00000066,CH00000002,2024-06-03,112.7,Agency,
6598,CAMP00000066,CH00000015,2024-06-04,123.63,Agency,
6599,CAMP00000066,CH00000007,2024-06-04,142.99,Media,
6600,CAMP  00000066,CH00000008,2024-06-05,114.92,Creative,
6601,CAMP00000066,CH00000012,2024-06-05,111.19,Agency,
6602,CAMP00000066,CH00000001,2024-06-05,126.72,Agency,
6603,CAMP00000066,CH00000001,2024-06-06,88.07,Media,
6604,CAMP00000066,CH00000007,2024-06-07,139.46,Agency,
6605,CAMP00000066,CH00000013,2024-06-07,86.38,,
6606,CAMP00000066,CH00000011,2024-06-08,147.56,Media,
6607,CAMP00000066,CH00000014,2024-06-08,116.17,Media,
6608,CAMP00000066,CH00000015,2024-06-09,124.59,Media,
6609,CAMP00000066,CH00000009,2024-06-10,130.77,Creative,
6610,CAMP00000066,CH  00000007,2024-06-10,111.76,Creative,
6611,CAMP00000066,CH00000002,2024-06-10,134.02,Media,
6612,CAMP00000066,CH00000001,2024-06-11,114.08,Media,
6613,CAMP00000066,CH00000009,2024-06-11,118.26,Media,
6614,CAMP00000066,CH00000005,2024-06-11,138.25,Creative,
6615,CAMP00000066,CH00000015,2024-06-12,146.86,Agency,
6616,CAMP00000066,CH00000015,2024-06-12,133.84,Media,
6617,CAMP00000066,CH  00000010,2024-06-13,129.13,Platform,
6618,CAMP00000066,CH00000009,2024-06-13,109.81,Creative,
6619,CAMP00000066,CH00000004,2024-06-13,148.52,Media,
6620,CAMP00000066,CH00000003,2024-06-14,88.94,Media,
6621,CAMP00000066,CH00000001,2024-06-14,94.68,Creative,
6622,CAMP00000066,CH00000007,2024-06-15,126.2,Creative,
6623,CAMP00000066,CH00000002,2024-06-15,89.34,Platform,
6624,CAMP00000066,CH00000011,2024-06-16,131.7,Creative,
6625,CAMP00000066,CH00000010,2024-06-17,105.57,Agency,
6626,CAMP00000066,CH  00000015,2024-06-18,86.22,Agency,
6627,CAMP00000066,CH00000001,2024-06-18,94.22,Media,
6628,CAMP  00000066,CH00000011,2024-06-18,87.78,Media,
6629,CAMP00000066,CH00000008,2024-06-19,100.7,Platform,
6630,CAMP00000066,CH00000004,2024-06-19,102.58,Platform,
6631,CAMP  00000066,CH00000006,2024-06-20,109.3,Agency,
6632,CAMP00000066,CH00000014,2024-06-21,94.58,Media,
6633,CAMP00000066,CH00000001,2024-06-22,147.04,Agency,
6634,CAMP00000066,CH00000008,2024-06-23,110.37,Platform,
6635,CAMP00000066,CH00000003,2024-06-24,143.89,Agency,
6636,CAMP00000066,CH00000002,2024-06-24,130.21,Media,
6637,CAMP00000066,CH00000010,2024-06-24,127.99,Creative,
6638,CAMP00000066,CH00000003,2024-06-25,137.59,Creative,
6639,CAMP00000066,CH00000011,2024-06-25,94.38,Agency,
6640,CAMP00000066,CH00000005,2024-06-25,113.42,Agency,
6641,CAMP00000066,CH00000015,2024-06-26,91.78,Agency,
6642,CAMP00000066,CH00000014,2024-06-26,140.44,Media,
6643,CAMP00000066,CH00000012,2024-06-26,124.98,Platform,
6644,CAMP00000066,CH00000013,2024-06-27,108.88,Media,
6645,CAMP00000066,CH00000015,2024-06-27,149.47,Agency,
6646,CAMP00000066,CH00000015,2024-06-28,116.31,Creative,
6647,CAMP00000066,CH00000014,2024-06-28,145.84,Creative,
6648,CAMP00000066,CH00000008,2024-06-28,126.87,Agency,
6649,CAMP00000066,CH00000015,2024-06-29,149.67,Platform,
6650,CAMP00000066,CH00000006,2024-06-29,119.73,Agency,
6651,CAMP00000066,CH00000012,2024-06-29,108.88,Agency,
6652,CAMP00000066,CH00000001,2024-06-30,139.32,Agency,
6653,CAMP00000066,CH00000002,2024-07-01,83.88,Media,
6654,CAMP00000066,CH00000015,2024-07-01,129.59,Creative,
6655,CAMP00000066,CH00000014,2024-07-02,144.87,Platform,
6656,CAMP00000066,CH00000009,2024-07-02,82.66,Agency,
6657,CAMP  00000066,CH00000013,2024-07-02,144.66,Agency,
6658,CAMP00000066,ch00000011,2024-07-03,147.88,Platform,
6659,CAMP00000066,ch00000001,2024-07-03,125.32,Platform,
6660,CAMP00000066,CH00000010,2024-07-03,146.63,Platform,
6661,CAMP00000067,CH00000012,2024-01-26,182.51,Agency,
6662,CAMP00000067,CH00000001,2024-01-26,244.26,Platform,
6663,CAMP00000067,CH00000013,2024-01-27,293.07,Media,
6664,CAMP00000067,CH00000002,2024-01-27,239.11,Platform,
6665,CAMP00000067,CH00000013,2024-01-27,161.68,Creative,
6666,CAMP00000067,CH00000015,2024-01-28,194.56,Agency,
6667,CAMP00000067,CH00000001,2024-01-28,283.22,Platform,
6668,camp00000067,CH00000009,2024-01-29,186.67,Media,
6669,CAMP00000067,CH00000005,2024-01-29,159.17,Media,
6670,CAMP00000067,CH00000008,2024-01-29,282.4,Platform,
6671,CAMP00000067,CH00000009,2024-01-30,172.97,Media,
6672,CAMP00000067,CH00000014,2024-01-31,193.86,Creative,
6673,CAMP  00000067,ch00000009,2024-01-31,176.66,Platform,
6674,CAMP00000067,CH00000011,2024-01-31,227.44,Creative,
6675,CAMP00000067,CH00000006,2024-02-01,271.38,Media,
6676,CAMP00000067,CH00000013,2024-02-01,282.26,Platform,
6677,CAMP00000067,CH00000012,2024-02-01,200.3,Platform,
6678,CAMP00000067,CH00000004,2024-02-02,187.82,Media,
6679,CAMP00000067,CH00000006,2024-02-02,263.86,Creative,
6680,CAMP  00000067,CH  00000012,2024-02-03,290.44,Agency,
6681,CAMP00000067,CH00000002,2024-02-04,226.26,Creative,
6682,CAMP00000067,CH00000004,2024-02-04,287.34,Media,
6683,CAMP00000067,CH00000013,2024-02-04,188.25,Platform,
6684,CAMP00000067,CH00000012,2024-02-05,248.77,Platform,
6685,CAMP00000067,CH00000001,2024-02-06,264.9,Creative,
6686,CAMP00000067,CH00000006,2024-02-07,214.83,Platform,
6687,CAMP00000067,CH00000015,2024-02-07,182.15,Platform,
6688,CAMP00000067,CH00000006,2024-02-08,277.24,,
6689,CAMP00000067,CH  00000007,2024-02-08,160.97,Media,
6690,CAMP00000067,CH00000004,2024-02-08,266.82,Creative,
6691,CAMP00000067,CH00000008,2024-02-09,256.27,Agency,
6692,CAMP00000067,CH00000012,2024-02-10,235.94,Agency,
6693,CAMP00000067,CH00000002,2024-02-10,229.09,Platform,
6694,CAMP00000067,CH00000012,2024-02-10,245.27,Platform,
6695,CAMP00000067,CH  00000014,2024-02-11,212.42,Platform,
6696,CAMP00000067,CH00000015,2024-02-11,169.34,Creative,
6697,CAMP00000067,CH00000006,2024-02-11,209.49,Media,
6698,CAMP00000067,CH00000002,2024-02-12,220.18,Agency,
6699,CAMP00000067,CH00000012,2024-02-12,168.72,Media,
6700,CAMP00000067,CH00000011,2024-02-13,280.2,Media,
6701,CAMP00000067,CH00000004,2024-02-13,266.43,Media,
6702,CAMP00000067,CH00000004,2024-02-14,168.81,Creative,
6703,CAMP00000067,CH00000003,2024-02-14,232.34,Agency,
6704,CAMP00000067,CH00000007,2024-02-14,290.58,Agency,
6705,CAMP00000067,CH00000002,2024-02-15,210.04,Creative,
6706,CAMP00000067,CH00000013,2024-02-15,199.66,Media,
6707,CAMP00000067,CH00000012,2024-02-16,223.63,Agency,
6708,CAMP00000067,CH00000009,2024-02-17,238.63,Platform,
6709,CAMP00000067,CH00000002,2024-02-18,238.56,Agency,
6710,CAMP00000067,CH00000009,2024-02-19,219.0,Platform,
6711,CAMP00000067,CH00000008,2024-02-19,175.14,Media,
6712,CAMP00000067,CH00000010,2024-02-19,203.51,Agency,
6713,CAMP00000067,CH00000009,2024-02-20,214.36,Media,
6714,CAMP00000067,CH00000013,2024-02-20,175.04,Agency,
6715,CAMP00000067,CH00000005,2024-02-21,238.31,Platform,
6716,CAMP00000067,CH00000007,2024-02-21,292.71,Creative,
6717,CAMP00000067,CH00000006,2024-02-22,255.15,Media,
6718,CAMP00000067,CH00000013,2024-02-23,236.04,Agency,
6719,CAMP00000067,CH00000003,2024-02-23,270.49,Platform,
6720,CAMP00000067,CH00000004,2024-02-24,270.8,Platform,
6721,CAMP00000067,CH00000004,2024-02-25,291.2,Media,
6722,camp00000067,CH00000007,2024-02-25,184.47,Platform,
6723,CAMP00000067,CH00000007,2024-02-26,287.21,Platform,
6724,CAMP00000067,CH00000004,2024-02-27,194.62,Creative,
6725,CAMP00000067,CH00000001,2024-02-27,282.22,Agency,
6726,CAMP00000067,CH00000012,2024-02-28,248.88,Media,
6727,camp00000067,CH00000014,2024-02-28,175.01,Agency,
6728,CAMP00000067,CH00000013,2024-02-28,194.92,Agency,
6729,CAMP00000067,CH00000012,2024-02-29,248.64,Creative,
6730,CAMP00000067,CH00000013,2024-02-29,199.14,Agency,
6731,CAMP00000067,CH00000008,2024-03-01,225.7,Agency,
6732,CAMP  00000067,CH00000008,2024-03-02,230.48,Media,
6733,CAMP00000067,CH00000012,2024-03-02,270.95,Media,
6734,CAMP00000067,CH00000013,2024-03-03,268.31,Agency,
6735,CAMP00000067,CH00000002,2024-03-03,222.75,Platform,
6736,CAMP00000067,CH00000012,2024-03-04,281.21,Creative,
6737,CAMP00000067,ch00000009,2024-03-04,279.55,Agency,
6738,CAMP00000067,CH00000002,2024-03-05,247.82,Agency,
6739,CAMP00000067,CH  00000013,2024-03-05,207.84,Platform,
6740,CAMP00000067,CH00000002,2024-03-05,165.46,Agency,
6741,CAMP00000067,CH00000003,2024-03-06,208.56,Media,
6742,CAMP00000067,CH00000004,2024-03-07,206.28,Agency,
6743,CAMP00000067,CH00000005,2024-03-08,257.43,Agency,
6744,CAMP00000067,CH00000012,2024-03-08,171.25,Creative,
6745,CAMP  00000067,CH00000005,2024-03-08,260.65,Media,
6746,CAMP00000067,CH00000006,2024-03-09,193.11,Media,
6747,CAMP00000067,CH00000012,2024-03-09,262.85,Media,
6748,CAMP00000067,CH00000011,2024-03-09,203.39,Media,
6749,CAMP  00000067,CH00000003,2024-03-10,274.53,Platform,
6750,CAMP00000067,CH00000009,2024-03-10,273.24,Platform,
6751,CAMP00000067,CH00000003,2024-03-11,167.51,Platform,
6752,CAMP00000067,CH00000005,2024-03-11,282.2,,
6753,CAMP00000067,CH00000009,2024-03-12,212.73,Agency,
6754,CAMP00000067,CH00000009,2024-03-13,208.65,Media,
6755,CAMP00000067,CH00000010,2024-03-13,266.0,Media,
6756,CAMP00000067,CH00000013,2024-03-13,183.06,Agency,
6757,CAMP00000067,CH00000014,2024-03-14,237.9,Agency,
6758,CAMP00000067,CH00000014,2024-03-14,259.64,Media,
6759,CAMP00000067,CH00000006,2024-03-15,196.77,Creative,
6760,CAMP00000067,CH00000006,2024-03-15,290.92,Media,
6761,CAMP00000067,CH00000005,2024-03-16,293.64,Media,
6762,CAMP00000067,CH00000008,2024-03-16,199.78,Creative,
6763,CAMP00000067,CH00000008,2024-03-17,266.16,Media,
6764,CAMP00000067,CH00000008,2024-03-18,190.4,Creative,
6765,CAMP  00000067,CH00000007,2024-03-19,230.9,Platform,
6766,CAMP00000067,CH00000004,2024-03-19,160.2,Media,
6767,CAMP00000067,CH00000011,2024-03-19,211.77,Media,
6768,CAMP00000067,CH00000010,2024-03-20,206.09,Media,
6769,CAMP00000067,CH00000014,2024-03-20,204.65,Platform,
6770,CAMP00000067,CH00000012,2024-03-20,235.97,Creative,
6771,CAMP00000067,CH00000009,2024-03-21,287.88,Creative,
6772,CAMP  00000067,CH00000010,2024-03-21,194.23,Media,
6773,CAMP00000067,CH00000009,2024-03-21,273.49,Creative,
6774,CAMP  00000067,CH00000010,2024-03-22,286.3,Media,
6775,CAMP00000067,CH00000009,2024-03-22,193.24,Media,
6776,CAMP00000067,CH00000013,2024-03-22,209.24,Media,
6777,CAMP00000067,CH00000001,2024-03-23,279.72,Media,
6778,CAMP00000067,CH00000002,2024-03-23,195.36,Agency,
6779,CAMP00000067,CH00000003,2024-03-23,264.21,Media,
6780,CAMP00000067,CH00000013,2024-03-24,247.12,Platform,
6781,CAMP00000067,CH00000004,2024-03-24,176.79,Agency,
6782,CAMP00000067,CH00000005,2024-03-25,176.5,Agency,
6783,camp00000067,CH00000014,2024-03-25,264.96,Creative,
6784,CAMP  00000067,CH00000002,2024-03-26,267.25,Platform,
6785,CAMP00000067,CH00000006,2024-03-26,288.89,Platform,
6786,CAMP00000067,CH00000005,2024-03-26,254.41,Creative,
6787,CAMP00000067,CH00000007,2024-03-27,275.3,Agency,
6788,CAMP00000067,CH00000003,2024-03-27,218.16,Creative,
6789,CAMP00000067,CH00000011,2024-03-28,172.96,Media,
6790,CAMP00000067,CH00000006,2024-03-28,267.24,Platform,
6791,CAMP00000067,CH00000011,2024-03-29,294.58,Creative,
6792,CAMP00000067,CH00000011,2024-03-29,214.56,Platform,
6793,CAMP00000067,CH00000006,2024-03-29,253.77,Media,
6794,CAMP00000067,CH00000010,2024-03-30,191.38,Media,
6795,CAMP00000067,CH00000001,2024-03-30,290.57,Creative,
6796,CAMP00000067,CH00000001,2024-03-30,265.18,Media,
6797,CAMP00000067,CH00000001,2024-03-31,241.24,Agency,
6798,CAMP00000067,CH00000002,2024-04-01,182.05,Media,
6799,CAMP00000067,CH00000002,2024-04-01,233.5,Platform,
6800,CAMP00000067,CH00000004,2024-04-01,238.13,Platform,
6801,CAMP00000067,CH00000002,2024-04-02,248.26,Agency,
6802,CAMP00000067,CH00000009,2024-04-03,209.44,Platform,
6803,CAMP00000067,CH  00000003,2024-04-04,284.81,Creative,
6804,CAMP00000067,CH00000004,2024-04-04,199.37,Creative,
6805,CAMP00000067,CH00000014,2024-04-04,228.37,Creative,
6806,CAMP00000067,CH00000015,2024-04-05,170.61,Media,
6807,CAMP00000067,CH00000002,2024-04-05,282.17,Media,
6808,CAMP00000067,CH00000001,2024-04-05,208.57,Agency,
6809,CAMP00000067,CH00000007,2024-04-06,222.3,Media,
6810,CAMP00000067,CH00000012,2024-04-06,211.71,Platform,
6811,CAMP00000067,CH00000004,2024-04-07,240.57,Creative,
