impression_key,campaign_id,channel_id,impression_timestamp,impression_id,user_id,device_type,placement,creative_id,cost
57332,CAMP00000012,CH00000007,2022-02-28 03:20:56,IMP00057332,USR00058974,Tablet,Feed,CRE0030,0.0365
57333,CAMP00000012,CH00000015,2022-02-16 18:50:27,IMP00057333,USR00047232,Mobile,Sidebar,CRE0042,0.016
57334,CAMP00000012,CH00000002,2022-02-09 07:33:53,IMP00057334,USR00092267,Desktop,Top Banner,CRE0038,0.0216
57335,CAMP00000012,CH00000007,2022-03-14 20:00:34,IMP00057335,USR00087888,Desktop,Feed,CRE0003,0.0284
57336,CAMP00000012,CH00000007,2022-02-16 23:10:03,IMP00057336,USR00022502,Tablet,Feed,CRE0019,
57337,CAMP00000012,CH00000012,2022-01-22 08:06:11,IMP00057337,USR00114154,Tablet,Top Banner,CRE0023,0.0384
57338,CAMP00000012,CH00000010,2022-02-14 18:20:06,IMP00057338,USR00037018,Mobile,Top Banner,CRE0015,0.0267
57339,CAMP00000012,CH00000011,2022-03-13 15:23:50,IMP00057339,USR00032294,Mobile,Top Banner,CRE0023,0.0171
57340,CAMP00000012,CH00000004,2022-02-26 01:51:19,IMP00057340,USR00061825,Tablet,Feed,CRE0027,0.0466
57341,CAMP00000012,CH00000004,2022-02-28 18:02:06,IMP00057341,USR00067813,Tablet  ,Feed,CRE0001,0.0027
57342,CAMP00000012,CH00000008,2022-01-24 11:56:58,IMP00057342,USR00123296,Desktop,Sidebar,CRE0026,0.0319
57343,CAMP00000012,CH00000002,2022-03-11 09:48:36,IMP00057343,USR00092597,Desktop,Feed,CRE0023,0.0232
57344,CAMP00000012,CH00000012,2022-02-15 17:18:27,IMP00057344,USR00117495,Tablet,Story,CRE0018,0.045
57345,CAMP00000012,CH00000009,2022-02-03 15:04:00,IMP00057345,USR00108703,MOBILE,Feed,CRE0003,0.0286
57346,CAMP00000012,CH00000001,2022-03-10 06:18:27,IMP00057346,USR00058029,Desktop,feed,CRE0038,0.0296
57347,CAMP00000012,CH00000003,2022-01-14 11:07:01,IMP00057347,USR00052962,Desktop,Top Banner,CRE0046,0.0448
57348,CAMP00000012,CH00000008,2022-02-10 17:24:22,IMP00057348,USR00109340,  Tablet,  Top Banner,CRE0004,0.04
57349,CAMP00000012,CH00000002,2022-03-07 12:46:40,IMP00057349,USR00060389,Tablet,Sidebar  ,CRE0043,0.0064
57350,CAMP00000012,CH00000001,2022-03-13 14:34:52,IMP00057350,USR00132042,Desktop,Sidebar,CRE0022,0.0126
57351,CAMP00000012,CH00000004,2022-01-08 20:30:32,IMP00057351,USR00138682,Desktop,Feed,CRE0007,0.0304
57352,CAMP00000012,CH00000005,2022-01-24 04:43:29,IMP00057352,USR00127320,Tablet,Story,CRE0037,0.0396
57353,CAMP00000012,CH00000002,2022-01-24 09:55:19,IMP00057353,USR00098362,  Desktop,Story,CRE0043,0.0347
57354,CAMP00000012,CH00000011,2022-03-07 17:34:20,IMP00057354,USR00064165,Tablet,Feed,CRE0015,0.0492
57355,CAMP00000012,CH00000012,2022-03-03 13:39:08,IMP00057355,USR00087599,Desktop,Sidebar,CRE0049,0.044
57356,CAMP00000012,CH00000015,2022-03-11 19:07:22,IMP00057356,USR00090999,Desktop,Story,CRE0044,0.0245
57357,CAMP00000012,CH00000008,2022-02-21 11:37:53,IMP00057357,USR00079657,Tablet,Feed,CRE0028,0.0309
57358,CAMP00000012,CH00000008,2022-01-11 17:26:03,IMP00057358,USR00075869,Mobile,  Story,CRE0047,0.0104
57359,CAMP00000012,CH00000005,2022-02-18 20:40:46,IMP00057359,USR00093163,Desktop,Story,CRE0044,0.0268
57360,CAMP00000012,CH00000010,2022-01-24 17:11:11,IMP00057360,USR00043946,Mobile,Top Banner,CRE0014,0.0346
57361,CAMP00000012,CH00000003,2022-02-11 11:41:03,IMP00057361,USR00038676,Tablet,Sidebar,CRE0038,
57362,CAMP00000012,CH00000008,2022-02-11 19:17:21,IMP00057362,USR00012534,Desktop,SIDEBAR,CRE0011,0.0115
57363,CAMP00000012,CH00000013,2022-03-05 15:34:00,IMP00057363,USR00034783,Tablet,Top Banner,CRE0042,0.0425
57364,CAMP00000012,CH00000014,2022-02-23 23:08:36,IMP00057364,USR00123214,Desktop,Top Banner,CRE0039,0.0424
57365,CAMP00000012,CH00000010,2022-03-14 02:49:38,IMP00057365,USR00086831,  Mobile,Top Banner,CRE0026,0.027
57366,CAMP00000012,CH00000015,2022-02-13 12:09:51,IMP00057366,USR00085682,Desktop,Feed,CRE0019,0.037
57367,CAMP00000012,CH00000002,2022-02-01 13:39:46,IMP00057367,USR00119079,Tablet,  Sidebar,CRE0044,0.0109
57368,CAMP00000012,CH00000009,2022-02-07 03:20:06,IMP00057368,USR00117029,Desktop,Story,CRE0022,0.033
57369,CAMP00000012,CH00000005,2022-03-01 12:40:51,IMP00057369,USR00083116,Desktop,Sidebar,CRE0028,0.038
57370,CAMP00000012,CH00000010,2022-03-10 20:30:29,IMP00057370,USR00036241,Mobile,Feed,CRE0030,0.0126
57371,CAMP00000012,CH00000002,2022-02-13 14:27:47,IMP00057371,USR00120128,Desktop,Sidebar,CRE0008,0.0014
57372,CAMP00000012,CH00000014,2022-01-09 09:42:01,IMP00057372,USR00000117,Tablet,Top Banner,CRE0014,0.0211
57373,CAMP00000012,CH00000013,2022-02-15 13:10:22,IMP00057373,USR00042415,Desktop,Feed,CRE0008,0.0407
57374,CAMP00000012,CH00000001,2022-03-04 09:38:42,IMP00057374,USR00130882,Desktop,Top Banner,CRE0020,0.0395
57375,CAMP00000012,CH00000013,2022-03-12 10:17:08,IMP00057375,USR00075089,Desktop,Feed,CRE0012,0.0067
57376,CAMP00000012,CH00000015,2022-01-11 13:50:32,IMP00057376,USR00074294,Tablet,Feed,CRE0036,0.0013
57377,CAMP00000012,CH00000012,2022-01-21 23:27:40,IMP00057377,USR00102332,Desktop,Feed,CRE0022,0.0138
57378,CAMP00000012,CH00000005,2022-03-03 21:07:34,IMP00057378,USR00088008,Tablet,top banner,CRE0006,0.0247
57379,CAMP00000012,CH00000013,2022-03-10 14:03:37,IMP00057379,USR00107147,Tablet,Story,CRE0036,0.0092
57380,CAMP00000012,CH00000006,2022-03-14 14:20:23,IMP00057380,USR00058215,Desktop,Feed  ,CRE0041,0.0425
57381,CAMP00000012,CH00000011,2022-03-11 10:53:48,IMP00057381,USR00032052,Mobile,Feed,CRE0024,0.0409
57382,CAMP00000012,CH00000014,2022-01-25 20:42:41,IMP00057382,USR00098443,Mobile,Story,CRE0011,0.0338
57383,CAMP00000012,CH00000008,2022-01-26 04:10:19,IMP00057383,USR00054701,Mobile,Sidebar,CRE0013,0.0313
57384,CAMP00000012,CH00000011,2022-03-15 07:23:23,IMP00057384,USR00139148,Desktop,Story,CRE0048,0.0172
57385,CAMP00000012,CH00000005,2022-01-10 06:41:29,IMP00057385,USR00144048,  Tablet,Story,CRE0031,0.0152
57386,CAMP00000012,CH00000002,2022-01-13 01:43:01,IMP00057386,USR00095815,Desktop,Feed,CRE0034,0.0311
57387,CAMP00000012,CH00000007,2022-01-16 21:59:45,IMP00057387,USR00092194,Mobile,STORY,CRE0031,0.0413
57388,CAMP00000012,CH00000008,2022-01-24 06:39:08,IMP00057388,USR00088400,Tablet,Story,CRE0010,0.0163
57389,CAMP00000012,CH00000013,2022-03-04 17:07:37,IMP00057389,USR00034154,MOBILE,Top Banner,CRE0004,0.0276
57390,CAMP00000012,CH00000009,2022-02-20 13:11:38,IMP00057390,USR00018101,Tablet,Sidebar,CRE0015,0.0034
57391,CAMP00000012,CH00000001,2022-03-07 20:20:25,IMP00057391,USR00006512,Tablet,Top Banner,CRE0028,0.028
57392,CAMP00000012,CH00000010,2022-03-07 03:13:40,IMP00057392,USR00100256,Tablet,Sidebar,CRE0001,0.0052
57393,CAMP00000012,CH00000001,2022-03-04 18:54:07,IMP00057393,USR00011601,Tablet,TOP BANNER,CRE0050,0.0036
57394,CAMP00000012,CH00000006,2022-01-08 14:00:40,IMP00057394,USR00132347,Mobile,Feed,CRE0049,0.0308
57395,CAMP00000012,CH00000002,2022-02-18 19:58:53,IMP00057395,USR00016621,Desktop,Sidebar,CRE0002,0.0207
57396,CAMP00000012,CH00000009,2022-01-29 03:10:57,IMP00057396,USR00136700,Mobile,Top Banner,CRE0002,
57397,CAMP00000012,CH00000008,2022-02-21 02:36:37,IMP00057397,USR00101740,Desktop,Sidebar,CRE0019,0.0264
57398,CAMP00000012,CH00000001,2022-03-05 03:38:05,IMP00057398,USR00134934,Tablet,Sidebar,CRE0047,0.0071
57399,CAMP00000012,CH00000007,2022-02-06 01:40:22,IMP00057399,USR00013439,Mobile,Feed,CRE0044,0.0389
57400,CAMP00000012,CH00000007,2022-01-23 06:33:06,IMP00057400,USR00106493,Mobile,Feed,CRE0024,0.0046
57401,CAMP00000012,CH00000005,2022-01-25 08:27:31,IMP00057401,USR00081418,Tablet,Top Banner,CRE0018,
57402,CAMP00000012,CH00000002,2022-01-22 18:40:31,IMP00057402,USR00064466,Mobile,  Story,CRE0017,
57403,CAMP00000012,CH00000008,2022-02-15 01:38:25,IMP00057403,USR00060839,Mobile,Top Banner,CRE0028,0.0439
57404,CAMP00000012,CH00000009,2022-02-17 13:56:21,IMP00057404,USR00079877,MOBILE,Story,CRE0008,0.0222
57405,CAMP00000012,CH00000006,2022-01-24 14:29:20,IMP00057405,USR00083432,Mobile  ,  Story,CRE0012,0.0293
57406,CAMP00000012,CH00000005,2022-01-12 22:17:47,IMP00057406,USR00146296,mobile,Feed,CRE0018,0.0031
57407,CAMP00000012,CH00000009,2022-02-20 17:51:19,IMP00057407,USR00104640,Tablet  ,Sidebar,CRE0036,
57408,CAMP00000012,CH00000005,2022-02-18 07:07:14,IMP00057408,USR00120354,Tablet,Story,CRE0046,0.0362
57409,CAMP00000012,CH00000012,2022-01-29 05:11:13,IMP00057409,USR00035857,Tablet,Top Banner,CRE0039,
57410,CAMP00000012,CH00000006,2022-02-27 13:40:21,IMP00057410,USR00088721,Mobile,Story,CRE0005,0.0431
57411,CAMP00000012,CH00000002,2022-02-06 11:00:37,IMP00057411,USR00065697,Desktop,Sidebar,CRE0038,0.0437
57412,CAMP00000012,CH00000011,2022-03-06 13:34:35,IMP00057412,USR00102509,Mobile,Top Banner,CRE0021,0.0149
57413,CAMP00000012,CH00000004,2022-01-31 04:01:15,IMP00057413,USR00082266,  Tablet,story,CRE0009,0.0272
57414,CAMP00000012,CH00000007,2022-02-17 16:03:03,IMP00057414,USR00080543,Mobile,Feed,CRE0045,0.0144
57415,CAMP00000012,CH00000008,2022-01-19 20:03:12,IMP00057415,USR00015234,Mobile,Top Banner,CRE0014,0.0425
57416,CAMP00000012,CH00000006,2022-01-18 07:42:20,IMP00057416,USR00047140,Desktop,Sidebar  ,CRE0022,
57417,CAMP00000012,CH00000001,2022-02-19 02:04:10,IMP00057417,USR00050091,  Desktop,Top Banner,CRE0021,0.0016
57418,CAMP00000012,CH00000006,2022-01-25 14:44:45,IMP00057418,USR00088240,Tablet,Feed,CRE0040,0.0273
57419,CAMP00000012,CH00000015,2022-02-20 04:01:05,IMP00057419,USR00099706,Tablet,Sidebar,CRE0021,0.0427
57420,CAMP00000012,CH00000006,2022-02-08 18:40:41,IMP00057420,USR00139617,Mobile,Sidebar,CRE0040,0.0491
57421,CAMP00000012,CH00000008,2022-03-03 15:41:38,IMP00057421,USR00126261,Tablet,Sidebar,CRE0045,0.0046
57422,CAMP00000012,CH00000012,2022-03-15 04:40:47,IMP00057422,USR00092852,tablet,Feed,CRE0008,0.0309
57423,CAMP00000012,CH00000012,2022-02-07 08:40:28,IMP00057423,USR00060734,MOBILE,Sidebar  ,CRE0046,0.0063
57424,CAMP00000012,CH00000009,2022-02-23 16:37:59,IMP00057424,USR00112651,Desktop,STORY,CRE0032,0.0206
57425,CAMP00000012,CH00000010,2022-01-08 10:18:40,IMP00057425,USR00138826,Desktop,Top Banner,CRE0036,0.026
57426,CAMP00000012,CH00000015,2022-03-06 06:52:08,IMP00057426,USR00075522,Mobile,Top Banner,CRE0027,0.0464
57427,CAMP00000012,CH00000013,2022-02-03 07:51:21,IMP00057427,USR00103039,Tablet,Top Banner,CRE0034,
57428,CAMP00000012,CH00000014,2022-02-11 09:49:05,IMP00057428,USR00069929,Mobile,Sidebar,CRE0036,0.0276
57429,CAMP00000012,CH00000012,2022-03-05 05:10:18,IMP00057429,USR00092697,Desktop,Feed,CRE0044,0.0025
57430,CAMP00000012,CH00000013,2022-03-06 07:58:39,IMP00057430,USR00025466,Desktop,Story,CRE0026,0.0121
57431,CAMP00000012,CH00000008,2022-02-17 05:20:17,IMP00057431,USR00120582,Desktop,Top Banner,CRE0007,0.0085
57432,CAMP00000012,CH00000003,2022-02-03 02:45:32,IMP00057432,USR00141141,Desktop,Feed,CRE0030,0.0412
57433,CAMP00000012,CH00000004,2022-02-23 03:46:41,IMP00057433,USR00103862,Tablet,Feed,CRE0034,
57434,CAMP00000012,CH00000011,2022-02-27 17:29:12,IMP00057434,USR00136724,Desktop,Sidebar,CRE0006,0.0188
57435,CAMP00000012,CH00000005,2022-01-09 21:54:17,IMP00057435,USR00126908,Mobile,Feed,CRE0018,0.0465
57436,CAMP00000012,CH00000009,2022-02-10 05:04:30,IMP00057436,USR00036871,Mobile,Top Banner,CRE0022,0.0055
57437,CAMP00000012,CH00000006,2022-02-25 05:53:32,IMP00057437,USR00103351,Desktop,Top Banner,CRE0002,0.0241
57438,CAMP00000012,CH00000007,2022-02-11 11:17:13,IMP00057438,USR00031748,  Mobile,Sidebar,CRE0040,0.0072
57439,CAMP00000012,CH00000005,2022-03-10 16:05:53,IMP00057439,USR00080908,mobile,Feed,CRE0003,0.005
57440,CAMP00000012,CH00000006,2022-02-06 16:36:42,IMP00057440,USR00107372,Mobile,Story,CRE0006,0.0074
57441,CAMP00000012,CH00000007,2022-02-15 08:39:45,IMP00057441,USR00138528,Tablet  ,Top Banner,CRE0018,0.028
57442,CAMP00000012,CH00000004,2022-02-16 17:37:44,IMP00057442,USR00077499,Desktop,top banner,CRE0022,0.0238
57443,CAMP00000012,CH00000005,2022-03-01 12:51:47,IMP00057443,USR00076632,Mobile,Top Banner,CRE0015,0.0106
57444,CAMP00000012,CH00000013,2022-02-16 01:33:49,IMP00057444,USR00037654,Tablet,Top Banner,CRE0013,0.0343
57445,CAMP00000012,CH00000004,2022-01-13 04:22:00,IMP00057445,USR00060930,Mobile,Top Banner,CRE0019,0.0166
57446,CAMP00000012,CH00000003,2022-02-12 00:47:18,IMP00057446,USR00006111,desktop,Sidebar,CRE0005,0.0198
57447,CAMP00000012,CH00000008,2022-02-10 21:08:03,IMP00057447,USR00006341,Desktop,  Top Banner,CRE0028,0.0328
57448,CAMP00000012,CH00000009,2022-01-16 11:29:15,IMP00057448,USR00072917,Mobile,Sidebar,CRE0006,0.0209
57449,CAMP00000012,CH00000014,2022-01-18 22:00:04,IMP00057449,USR00023093,Mobile,Feed,CRE0013,0.0199
57450,CAMP00000012,CH00000001,2022-02-14 01:32:24,IMP00057450,USR00028101,Desktop,Top Banner,CRE0032,0.0011
57451,CAMP00000012,CH00000012,2022-01-25 13:16:59,IMP00057451,USR00145783,Desktop,SIDEBAR,CRE0048,0.0347
57452,CAMP00000012,CH00000007,2022-02-05 17:43:26,IMP00057452,USR00056916,Mobile,Story,CRE0009,0.0016
57453,CAMP00000012,CH00000014,2022-01-29 05:09:32,IMP00057453,USR00104178,Desktop  ,Sidebar,CRE0018,0.0022
57454,CAMP00000012,CH00000014,2022-02-02 04:29:57,IMP00057454,USR00073030,Desktop,Sidebar,CRE0021,0.0361
57455,CAMP00000012,CH00000008,2022-01-12 18:54:59,IMP00057455,USR00132506,Desktop,Story,CRE0003,0.0371
57456,CAMP00000012,CH00000012,2022-02-13 05:51:11,IMP00057456,USR00058380,Mobile,top banner,CRE0044,0.0057
57457,CAMP00000012,CH00000006,2022-01-14 04:17:26,IMP00057457,USR00100841,Mobile,Story,CRE0027,0.0059
57458,CAMP00000012,CH00000009,2022-01-19 02:33:31,IMP00057458,USR00134932,Desktop,Feed  ,CRE0042,0.0294
57459,CAMP00000012,CH00000012,2022-03-02 14:55:57,IMP00057459,USR00081901,Tablet,Sidebar,CRE0020,0.047
57460,CAMP00000012,CH00000006,2022-02-03 20:54:33,IMP00057460,USR00006267,  Desktop,Story,CRE0003,0.015
57461,CAMP00000012,CH00000010,2022-02-17 02:26:59,IMP00057461,USR00111236,Mobile,  Top Banner,CRE0045,0.0206
57462,CAMP00000012,CH00000013,2022-01-21 07:50:30,IMP00057462,USR00100767,mobile,Feed,CRE0043,0.0073
57463,CAMP00000012,CH00000008,2022-02-22 08:39:30,IMP00057463,USR00076273,Tablet,Top Banner,CRE0038,0.0434
57464,CAMP00000012,CH00000005,2022-03-05 17:16:58,IMP00057464,USR00124573,Tablet,Top Banner,CRE0024,0.0499
57465,CAMP00000012,CH00000006,2022-02-03 07:53:59,IMP00057465,USR00070893,Desktop,Top Banner,CRE0032,0.0344
57466,CAMP00000012,CH00000005,2022-01-17 14:44:53,IMP00057466,USR00045761,Tablet,Sidebar,CRE0034,
57467,CAMP00000012,CH00000013,2022-02-21 20:34:29,IMP00057467,USR00024993,Tablet,Sidebar,CRE0048,0.0138
57468,CAMP00000012,CH00000002,2022-01-09 16:43:34,IMP00057468,USR00140738,Desktop  ,Feed,CRE0031,0.0272
57469,CAMP00000012,CH00000005,2022-01-21 20:12:55,IMP00057469,USR00109415,Mobile,Feed,CRE0027,0.0338
57470,CAMP00000012,CH00000011,2022-01-13 04:33:12,IMP00057470,USR00026726,Desktop,Feed,CRE0030,0.0494
57471,CAMP00000012,CH00000012,2022-01-18 12:52:30,IMP00057471,USR00021824,Tablet,Sidebar,CRE0012,
57472,CAMP00000012,CH00000012,2022-03-03 21:26:08,IMP00057472,USR00041695,Desktop,FEED,CRE0040,0.0402
57473,CAMP00000012,CH00000001,2022-01-31 18:04:34,IMP00057473,USR00018648,Desktop,Sidebar,CRE0014,0.0106
57474,CAMP00000012,CH00000010,2022-02-26 22:53:18,IMP00057474,USR00122086,Desktop,SIDEBAR,CRE0020,0.0225
57475,CAMP00000012,CH00000009,2022-01-16 00:56:37,IMP00057475,USR00109318,Mobile,Sidebar,CRE0030,0.046
57476,CAMP00000012,CH00000009,2022-02-12 17:59:09,IMP00057476,USR00116008,Desktop  ,Feed,CRE0038,0.0163
57477,CAMP00000012,CH00000009,2022-01-09 03:16:17,IMP00057477,USR00084779,Desktop,Story,CRE0020,0.039
57478,CAMP00000012,CH00000004,2022-02-21 02:08:22,IMP00057478,USR00018272,Mobile,Story,CRE0022,
57479,CAMP00000012,CH00000005,2022-02-21 11:13:47,IMP00057479,USR00148182,Desktop,feed,CRE0042,
57480,CAMP00000012,CH00000007,2022-02-05 07:13:28,IMP00057480,USR00085671,Desktop,Top Banner,CRE0028,0.0121
57481,CAMP00000012,CH00000011,2022-01-13 10:00:27,IMP00057481,USR00077573,Desktop,Feed,CRE0026,0.0467
57482,CAMP00000012,CH00000005,2022-02-19 01:16:17,IMP00057482,USR00056017,Mobile,Top Banner,CRE0025,0.0016
57483,CAMP00000012,CH00000014,2022-03-04 20:54:24,IMP00057483,USR00107162,Desktop,Story,CRE0027,0.0415
57484,CAMP00000012,CH00000006,2022-02-10 19:54:36,IMP00057484,USR00059253,Tablet,Sidebar,CRE0017,
57485,CAMP00000012,CH00000010,2022-01-09 03:49:48,IMP00057485,USR00091023,Tablet,Sidebar,CRE0003,0.0137
57486,CAMP00000012,CH00000014,2022-03-09 04:16:12,IMP00057486,USR00086128,Tablet,Sidebar,CRE0015,0.0495
57487,CAMP00000012,CH00000014,2022-02-18 09:29:20,IMP00057487,USR00072672,  Desktop,Feed,CRE0014,0.0224
57488,CAMP00000012,CH00000012,2022-03-05 07:48:05,IMP00057488,USR00117184,Desktop,  Feed,CRE0008,
57489,CAMP00000012,CH00000015,2022-02-27 02:07:28,IMP00057489,USR00007647,Desktop,Sidebar,CRE0007,0.0261
57490,CAMP00000012,CH00000006,2022-01-30 08:04:52,IMP00057490,USR00044372,Mobile,Story,CRE0014,0.0406
57491,CAMP00000012,CH00000002,2022-01-25 10:31:13,IMP00057491,USR00107651,Desktop,Top Banner,CRE0041,0.0432
57492,CAMP00000012,CH00000011,2022-01-22 07:04:52,IMP00057492,USR00147747,Desktop,Feed,CRE0004,0.0302
57493,CAMP00000012,CH00000008,2022-01-13 13:30:06,IMP00057493,USR00071185,Mobile  ,FEED,CRE0031,0.0032
57494,CAMP00000012,CH00000010,2022-01-12 01:18:09,IMP00057494,USR00049428,Mobile,Top Banner,CRE0022,0.0315
57495,CAMP00000012,CH00000013,2022-02-13 18:11:39,IMP00057495,USR00107380,Desktop,Feed,CRE0033,0.0122
57496,CAMP00000012,CH00000004,2022-02-24 23:35:44,IMP00057496,USR00074787,Desktop,sidebar,CRE0005,0.0277
57497,CAMP00000012,CH00000006,2022-03-04 18:41:47,IMP00057497,USR00024251,Tablet,Feed,CRE0004,0.0496
57498,CAMP00000012,CH00000012,2022-02-05 13:24:09,IMP00057498,USR00029127,Tablet,Story,CRE0007,
57499,CAMP00000012,CH00000011,2022-03-04 07:18:22,IMP00057499,USR00075704,Tablet,Sidebar,CRE0028,0.0242
57500,CAMP00000012,CH00000005,2022-01-21 13:17:25,IMP00057500,USR00016477,Desktop,Top Banner,CRE0021,0.0072
57501,CAMP00000012,CH00000008,2022-03-14 06:14:51,IMP00057501,USR00101339,Desktop,Feed,CRE0023,0.0177
57502,CAMP00000012,CH00000011,2022-01-27 02:49:35,IMP00057502,USR00131427,  Mobile,Sidebar,CRE0035,0.0451
57503,CAMP00000012,CH00000013,2022-02-07 15:47:41,IMP00057503,USR00119305,Tablet,Top Banner,CRE0029,0.0032
57504,CAMP00000012,CH00000013,2022-02-12 21:55:48,IMP00057504,USR00018820,Tablet,Feed,CRE0006,0.008
57505,CAMP00000012,CH00000005,2022-01-28 12:03:00,IMP00057505,USR00085474,  Desktop,Feed,CRE0020,0.0342
57506,CAMP00000012,CH00000006,2022-03-02 17:04:42,IMP00057506,USR00116461,Mobile,Feed,CRE0024,0.0219
57507,CAMP00000012,CH00000011,2022-01-29 13:39:42,IMP00057507,USR00050976,Mobile,top banner,CRE0026,0.0492
57508,CAMP00000012,CH00000002,2022-02-05 07:50:24,IMP00057508,USR00078959,Tablet,Top Banner,CRE0008,0.0226
57509,CAMP00000012,CH00000008,2022-02-15 13:39:52,IMP00057509,USR00038482,Desktop,Top Banner,CRE0032,0.0335
57510,CAMP00000012,CH00000006,2022-01-10 17:35:13,IMP00057510,USR00080645,Tablet,Top Banner,CRE0009,0.008
57511,CAMP00000012,CH00000005,2022-01-08 20:54:32,IMP00057511,USR00123909,Mobile,STORY,CRE0031,0.018
57512,CAMP00000012,CH00000006,2022-01-10 21:51:21,IMP00057512,USR00059624,Desktop,FEED,CRE0025,0.0233
57513,CAMP00000012,CH00000006,2022-02-04 07:29:16,IMP00057513,USR00122111,TABLET,FEED,CRE0043,0.0038
57514,CAMP00000012,CH00000006,2022-03-04 06:49:45,IMP00057514,USR00000444,Tablet,Top Banner,CRE0005,0.0315
57515,CAMP00000012,CH00000014,2022-02-27 13:34:20,IMP00057515,USR00088407,Tablet,Story,CRE0038,
57516,CAMP00000012,CH00000003,2022-02-05 07:22:37,IMP00057516,USR00142237,Mobile,Story,CRE0009,0.0411
57517,CAMP00000012,CH00000005,2022-02-09 12:56:28,IMP00057517,USR00019298,Desktop,Story,CRE0010,0.0228
57518,CAMP00000012,CH00000014,2022-02-14 21:13:53,IMP00057518,USR00041884,Mobile  ,Sidebar,CRE0009,0.0291
57519,CAMP00000012,CH00000007,2022-03-09 11:34:13,IMP00057519,USR00102407,Tablet,Top Banner,CRE0027,0.0018
57520,CAMP00000012,CH00000004,2022-03-03 08:59:03,IMP00057520,USR00029159,Desktop,Feed,CRE0006,
57521,CAMP00000012,CH00000005,2022-02-14 16:38:35,IMP00057521,USR00041745,Desktop,Feed,CRE0031,0.0247
57522,CAMP00000012,CH00000003,2022-01-10 08:01:54,IMP00057522,USR00037952,Mobile,Top Banner,CRE0028,0.0389
57523,CAMP00000012,CH00000004,2022-02-25 15:04:39,IMP00057523,USR00122090,Desktop,top banner,CRE0012,0.026
57524,CAMP00000012,CH00000004,2022-01-08 19:47:40,IMP00057524,USR00091300,Mobile,Sidebar,CRE0046,0.0044
57525,CAMP00000012,CH00000005,2022-01-30 14:44:51,IMP00057525,USR00104362,Desktop,Feed,CRE0009,0.0211
57526,CAMP00000012,CH00000006,2022-02-14 00:18:18,IMP00057526,USR00048127,Tablet,  Sidebar,CRE0001,0.0264
57527,CAMP00000012,CH00000010,2022-01-26 12:26:16,IMP00057527,USR00047389,Mobile,Feed,CRE0038,0.0138
57528,CAMP00000012,CH00000008,2022-01-27 22:17:48,IMP00057528,USR00014636,Mobile,Top Banner,CRE0030,0.0035
57529,CAMP00000012,CH00000007,2022-02-19 01:13:44,IMP00057529,USR00066255,Desktop,Story,CRE0011,0.0262
57530,CAMP00000012,CH00000015,2022-01-14 19:38:59,IMP00057530,USR00076312,Tablet,Sidebar,CRE0041,0.0391
57531,CAMP00000012,CH00000005,2022-03-04 19:13:42,IMP00057531,USR00138470,Tablet,sidebar,CRE0006,0.0381
57532,CAMP00000012,CH00000002,2022-02-23 00:49:08,IMP00057532,USR00053188,Desktop,Story,CRE0005,0.0142
57533,CAMP00000012,CH00000001,2022-02-05 07:58:53,IMP00057533,USR00100245,Mobile,Top Banner,CRE0033,0.0324
57534,CAMP00000012,CH00000014,2022-01-23 00:02:22,IMP00057534,USR00121674,Mobile,Sidebar,CRE0044,0.0488
57535,CAMP00000012,CH00000005,2022-02-07 14:43:18,IMP00057535,USR00041182,Mobile,Feed,CRE0022,0.0011
57536,CAMP00000012,CH00000012,2022-02-26 11:38:47,IMP00057536,USR00123977,Tablet,Sidebar,CRE0013,0.0484
57537,CAMP00000012,CH00000001,2022-01-10 00:56:08,IMP00057537,USR00047191,Desktop,Story,CRE0016,0.0103
57538,CAMP00000012,CH00000007,2022-02-04 10:27:23,IMP00057538,USR00136599,Mobile,Story,CRE0027,0.0435
57539,CAMP00000012,CH00000011,2022-03-09 22:34:49,IMP00057539,USR00110187,Tablet,Top Banner,CRE0004,0.0357
57540,CAMP00000012,CH00000008,2022-02-23 17:56:48,IMP00057540,USR00132782,MOBILE,Feed,CRE0048,0.0352
57541,CAMP00000012,CH00000009,2022-01-24 01:14:01,IMP00057541,USR00095418,Mobile,Story,CRE0037,0.0118
57542,CAMP00000012,CH00000004,2022-02-15 18:07:58,IMP00057542,USR00072388,Desktop,Top Banner  ,CRE0005,0.031
57543,CAMP00000012,CH00000002,2022-01-25 07:28:30,IMP00057543,USR00142522,Desktop,Sidebar,CRE0021,0.0043
