click_key,campaign_id,channel_id,click_timestamp,click_id,impression_id,user_id,device_type,landing_page_url,cost
1016,CAMP00000017,CH00000006,2022-08-27 15:53:49,CLK00001016,IMP00083826,USR00084740,Tablet,https://bookhoarder.com/home,1.2776
1017,CAMP00000001,CH00000012,2022-12-24 12:42:14,CLK00001017,IMP00004852,USR00131822,Tablet,https://bookhoarder.com/home,2.4411
1018,CAMP00000007,CH00000003,2021-11-21 09:34:58,CLK00001018,IMP00030330,USR00017947,Tablet,https://bookhoarder.com/deals,1.2459
1019,CAMP00000014,CH00000013,2021-12-01 07:12:06,CLK00001019,IMP00068377,USR00104399,Tablet,https://bookhoarder.com/bestsellers,1.4624
1020,CAMP00000010,CH00000002,2022-09-29 04:20:42,CLK00001020,IMP00049759,USR00015142,Tablet,https://bookhoarder.com/deals,1.6199
1021,CAMP00000015,CH00000007,2021-04-30 22:39:42,CLK00001021,IMP00070361,USR00074958,Tablet,https://bookhoarder.com/home,0.2051
1022,CAMP00000004,CH00000011,2022-06-27 09:54:34,CLK00001022,IMP00016058,USR00000838,Tablet,https://bookhoarder.com/bestsellers,1.9605
1023,CAMP00000019,CH00000006,2021-02-24 17:01:32,CLK00001023,IMP00094780,USR00047886,Mobile,https://bookhoarder.com/home,1.6723
1024,CAMP00000016,CH00000007,2021-05-07 03:27:58,CLK00001024,IMP00075613,USR00007804,Desktop,https://bookhoarder.com/deals,0.1098
1025,CAMP00000003,ch00000004,2022-01-06 02:28:58,CLK00001025,IMP00011671,USR00009271,Tablet,https://bookhoarder.com/bestsellers,0.5004
1026,CAMP00000011,CH00000004,2021-03-18 21:14:38,CLK00001026,IMP00051050,USR00003129,Desktop,https://bookhoarder.com/home,1.7679
1027,CAMP00000020,CH00000003,2022-08-17 08:21:59,CLK00001027,IMP00098780,USR00126905,Desktop,https://bookhoarder.com/bestsellers,2.2208
1028,CAMP00000018,CH00000002,2021-07-06 13:52:01,CLK00001028,IMP00089250,USR00061034,Mobile,https://bookhoarder.com/bestsellers,1.0443
1029,CAMP00000008,CH00000005,2022-12-26 22:26:27,CLK00001029,IMP00039011,USR00032066,Mobile,https://bookhoarder.com/home,1.7715
1030,CAMP00000014,ch00000004,2021-12-21 08:13:10,CLK  00001030,IMP  00067867,USR00004258,Tablet,https://bookhoarder.com/deals,1.4959
1031,CAMP00000001,CH00000008,2023-02-16 22:14:51,CLK00001031,IMP00000446,USR00087947,Mobile,https://bookhoarder.com/home,1.6055
1032,CAMP00000015,CH00000008,2021-04-13 20:44:25,CLK00001032,IMP00072602,USR00034605,Mobile,https://bookhoarder.com/bestsellers,0.6464
1033,CAMP00000009,CH00000004,2021-10-20 03:25:16,CLK00001033,IMP00041735,USR00140246,Desktop,https://bookhoarder.com/deals,1.4861
1034,CAMP00000018,CH00000011,2021-07-26 10:26:34,CLK00001034,IMP00089277,USR00121583,Mobile,https://bookhoarder.com/deals,0.524
1035,CAMP00000015,CH00000004,2021-04-19 02:04:26,CLK00001035,IMP00074229,USR00095272,Desktop,https://bookhoarder.com/bestsellers,2.3219
1036,CAMP00000009,CH00000006,2021-10-23 23:14:57,CLK00001036,IMP00040550,USR00085642,Desktop,https://bookhoarder.com/home,0.3252
1037,CAMP  00000010,CH00000006,2022-11-08 16:22:33,CLK00001037,IMP00046408,USR00083989,Desktop,https://bookhoarder.com/deals,2.4558
1038,CAMP00000020,CH00000008,2022-08-18 01:50:09,CLK00001038,IMP00095587,USR00019383,Mobile,https://bookhoarder.com/home,1.0574
1039,CAMP00000015,CH00000005,2021-04-18 15:21:46,CLK00001039,IMP00074137,USR00126267,Mobile,https://bookhoarder.com/bestsellers,1.6866
1040,CAMP00000018,CH00000005,2021-07-08 12:21:38,CLK00001040,IMP00086441,USR00006510,Desktop,https://bookhoarder.com/bestsellers,2.0112
1041,CAMP00000001,CH00000008,2023-01-26 15:15:37,CLK00001041,IMP  00003391,USR00025697,Desktop,https://bookhoarder.com/bestsellers,1.9538
1042,CAMP00000010,CH00000013,2022-11-18 04:11:07,CLK00001042,IMP00049369,USR00020432,Tablet,https://bookhoarder.com/home,1.9872
1043,CAMP00000006,CH00000005,2022-05-14 17:49:43,CLK00001043,IMP00029886,USR00085457,Mobile,https://bookhoarder.com/home,2.1575
1044,CAMP00000008,CH00000002,2023-01-21 15:21:05,CLK00001044,IMP00036514,USR00070179,Desktop,https://bookhoarder.com/home,0.6012
1045,CAMP00000007,CH00000015,2021-11-30 01:56:20,CLK00001045,IMP00032794,USR00126333,Desktop,https://bookhoarder.com/home,0.9437
1046,CAMP00000016,CH00000012,2021-03-19 10:21:51,CLK00001046,IMP00078353,USR00122899,Tablet,https://bookhoarder.com/bestsellers,2.2928
1047,CAMP00000013,CH00000011,2021-03-05 14:06:44,CLK00001047,IMP00063939,USR00059557,Tablet,https://bookhoarder.com/home,0.7673
1048,CAMP00000014,CH00000008,2022-01-20 03:16:40,CLK00001048,IMP00068818,USR00098280,Tablet,https://bookhoarder.com/home,1.7526
1049,CAMP00000016,CH00000004,2021-03-20 01:04:16,CLK00001049,IMP00077443,USR00106215,Desktop,https://bookhoarder.com/deals,1.1161
1050,CAMP00000018,CH00000006,2021-07-07 06:30:54,CLK00001050,IMP00085288,USR00054258,Tablet,https://bookhoarder.com/home,0.4356
1051,CAMP00000006,CH  00000014,2022-05-22 06:42:28,CLK  00001051,IMP00026731,USR00011203,Tablet,https://bookhoarder.com/deals,2.1775
1052,CAMP00000015,CH00000010,2021-04-28 11:53:43,CLK00001052,imp00070007,USR00143735,Tablet,https://bookhoarder.com/deals,2.2372
1053,CAMP00000013,CH00000001,2021-04-03 09:11:49,CLK00001053,IMP00061926,USR00126656,Tablet,https://bookhoarder.com/deals,2.0757
1054,CAMP00000020,CH00000001,2022-08-10 19:12:21,CLK00001054,imp00096899,USR00008695,Tablet,https://bookhoarder.com/bestsellers,1.3003
1055,CAMP00000007,CH00000008,2021-12-03 14:54:12,CLK00001055,IMP00033786,USR00039868,Mobile,https://bookhoarder.com/deals,0.3479
1056,CAMP00000015,CH00000001,2021-04-18 00:14:48,CLK00001056,IMP00074116,USR00129284,Mobile,https://bookhoarder.com/deals,1.6121
1057,CAMP00000005,CH00000015,2022-09-07 08:02:40,CLK00001057,IMP00021557,USR00102405,Tablet,https://bookhoarder.com/bestsellers,1.1146
1058,CAMP00000007,CH00000008,2021-12-27 22:51:31,CLK00001058,IMP00033558,USR00136651,Desktop,https://bookhoarder.com/home,2.1833
1059,CAMP  00000005,CH00000004,2022-08-24 14:04:14,CLK00001059,imp00024712,USR00095255,Tablet,https://bookhoarder.com/bestsellers,2.117
1060,CAMP00000017,CH00000009,2022-08-24 00:15:25,CLK00001060,IMP00082628,USR00123591,Mobile,https://bookhoarder.com/bestsellers,2.145
1061,CAMP00000020,CH00000014,2022-08-17 07:07:20,CLK00001061,IMP00099391,USR00060619,Tablet,https://bookhoarder.com/deals,2.4036
1062,CAMP00000008,CH00000007,2022-12-05 03:06:05,CLK00001062,IMP00035421,USR00079670,Desktop,https://bookhoarder.com/bestsellers,2.4277
1063,CAMP00000006,CH00000012,2022-05-19 09:28:53,CLK00001063,IMP00026099,USR00129504,Mobile,https://bookhoarder.com/deals,1.8018
1064,CAMP00000012,CH00000010,2022-02-26 00:26:41,CLK00001064,IMP00057263,USR00116083,Tablet,https://bookhoarder.com/home,1.7778
1065,CAMP00000003,CH  00000010,2022-02-18 03:15:42,CLK00001065,IMP00010525,USR00093765,Mobile,https://bookhoarder.com/bestsellers,1.7063
1066,CAMP00000012,CH00000013,2022-02-13 10:21:54,CLK00001066,IMP00059503,USR00058201,Tablet,https://bookhoarder.com/bestsellers,1.6357
1067,camp00000007,CH00000005,2021-12-01 23:29:24,CLK00001067,IMP00032644,USR00068189,Desktop,https://bookhoarder.com/home,1.4897
1068,CAMP00000016,CH00000003,2021-05-10 02:06:18,CLK00001068,IMP00079768,USR00121442,Mobile,https://bookhoarder.com/deals,2.38
1069,CAMP00000012,CH00000006,2022-02-27 16:45:10,CLK00001069,IMP00058601,USR00085310,Tablet,https://bookhoarder.com/bestsellers,1.334
1070,CAMP00000006,CH00000014,2022-05-20 15:24:15,CLK00001070,IMP00025956,USR00002781,Mobile,https://bookhoarder.com/home,1.3558
1071,CAMP00000005,CH00000012,2022-07-15 20:28:35,CLK00001071,IMP00020807,USR00096316,Tablet,https://bookhoarder.com/home,1.3907
1072,CAMP00000014,CH00000009,2021-12-03 20:20:22,CLK00001072,IMP00068817,USR00111091,Tablet,https://bookhoarder.com/deals,0.1336
1073,CAMP00000018,CH00000001,2021-07-02 21:35:26,CLK00001073,IMP00085683,USR00068037,Mobile,https://bookhoarder.com/deals,0.2302
1074,CAMP00000018,CH00000013,2021-07-17 04:53:26,CLK00001074,IMP00086450,USR00140732,Tablet,https://bookhoarder.com/bestsellers,2.2116
1075,CAMP00000020,CH00000012,2022-08-14 12:50:48,CLK00001075,IMP  00098338,USR00043365,Tablet,https://bookhoarder.com/bestsellers,0.323
1076,CAMP00000007,CH00000002,2021-11-26 11:26:28,CLK00001076,IMP00032421,USR00129985,Desktop,https://bookhoarder.com/deals,1.385
1077,CAMP00000005,CH00000013,2022-07-07 18:40:22,CLK00001077,IMP00022640,USR00133739,Desktop,https://bookhoarder.com/deals,1.2734
1078,CAMP00000008,CH00000015,2022-12-16 00:25:18,CLK00001078,IMP  00036896,USR00093874,Mobile,https://bookhoarder.com/home,2.4341
1079,CAMP00000009,CH00000006,2021-10-23 08:51:27,CLK00001079,IMP00041717,USR00078909,Desktop,https://bookhoarder.com/deals,0.1864
1080,CAMP00000001,CH  00000005,2022-12-27 07:18:52,CLK  00001080,imp00002175,USR00046537,Desktop,https://bookhoarder.com/deals,0.5308
1081,CAMP00000001,CH00000004,2023-01-17 02:14:08,CLK00001081,IMP00000681,USR00063514,Mobile,https://bookhoarder.com/deals,1.3534
1082,CAMP00000010,CH00000006,2022-09-07 14:42:42,CLK00001082,IMP00048784,USR00087477,Mobile,https://bookhoarder.com/bestsellers,0.9307
1083,CAMP00000012,CH00000015,2022-02-26 07:07:00,CLK00001083,IMP00057139,USR00024252,Tablet,https://bookhoarder.com/home,1.2723
1084,CAMP00000015,CH00000011,2021-04-14 19:01:45,CLK00001084,IMP00074282,USR00078960,Desktop,https://bookhoarder.com/bestsellers,1.7826
1085,CAMP00000019,CH00000009,2021-03-28 10:37:29,CLK00001085,IMP00090308,USR00023810,Mobile,https://bookhoarder.com/home,0.2665
1086,CAMP00000005,CH00000004,2022-08-18 01:14:13,CLK00001086,IMP00020044,USR00035500,Desktop,https://bookhoarder.com/home,0.1239
1087,CAMP00000017,CH00000012,2022-07-28 22:29:10,CLK00001087,IMP00082879,USR00095306,Mobile,https://bookhoarder.com/home,2.0097
1088,CAMP00000020,CH00000001,2022-08-14 00:28:02,CLK00001088,IMP00099711,USR00086334,Mobile,https://bookhoarder.com/deals,1.6225
1089,CAMP00000008,CH00000003,2022-12-20 04:45:18,CLK00001089,IMP  00037662,USR00007547,Mobile,https://bookhoarder.com/bestsellers,0.7097
1090,CAMP00000007,CH00000012,2021-12-04 23:15:04,CLK00001090,IMP00034883,USR00115780,Mobile,https://bookhoarder.com/bestsellers,2.278
1091,CAMP00000020,CH00000001,2022-08-15 10:52:00,CLK00001091,IMP00096100,USR00101121,Desktop,https://bookhoarder.com/deals,1.7627
1092,CAMP00000003,CH00000004,2021-12-28 18:48:29,CLK00001092,IMP00010042,USR00031728,Tablet,https://bookhoarder.com/bestsellers,0.5518
1093,CAMP00000017,CH00000004,2022-08-17 16:13:48,CLK00001093,IMP00081589,USR00125908,Tablet,https://bookhoarder.com/deals,2.4601
1094,CAMP00000001,CH00000002,2023-02-15 02:41:01,CLK00001094,IMP00004362,USR00088025,Desktop,https://bookhoarder.com/deals,1.2286
1095,CAMP00000001,CH00000008,2023-01-23 02:27:08,CLK00001095,IMP00001550,USR00074767,Mobile,https://bookhoarder.com/bestsellers,1.6366
1096,CAMP00000005,CH00000014,2022-08-08 00:49:53,CLK00001096,IMP00024860,USR00037432,Desktop,https://bookhoarder.com/home,1.655
1097,CAMP00000002,CH00000009,2022-12-04 04:52:48,CLK00001097,IMP00005419,USR00063267,Tablet,https://bookhoarder.com/deals,0.9946
1098,CAMP00000018,CH  00000005,2021-07-08 07:15:51,CLK00001098,IMP00089643,USR00021617,Tablet,https://bookhoarder.com/deals,0.923
1099,CAMP00000010,CH00000003,2022-09-18 17:11:04,CLK00001099,IMP00045357,USR00060368,Mobile,https://bookhoarder.com/home,0.7796
1100,CAMP00000004,CH00000002,2022-07-05 04:37:02,CLK00001100,IMP00015725,USR00041821,Desktop,https://bookhoarder.com/deals,1.5222
1101,CAMP00000004,CH00000006,2022-06-17 03:13:59,CLK00001101,IMP00016379,USR00021687,Tablet,https://bookhoarder.com/deals,1.8933
1102,CAMP00000009,CH00000007,2021-10-20 18:44:29,CLK00001102,imp00043175,USR00086732,Tablet,https://bookhoarder.com/bestsellers,0.7175
1103,CAMP00000013,CH00000008,2021-03-24 14:00:12,CLK00001103,IMP00063195,USR00123051,Tablet,https://bookhoarder.com/home,1.7439
1104,CAMP00000013,CH00000009,2021-02-24 12:41:15,CLK00001104,IMP00062337,USR00012002,Desktop,https://bookhoarder.com/deals,0.5625
1105,CAMP00000016,CH00000005,2021-02-26 10:50:38,CLK00001105,imp00077403,USR00120169,Tablet,https://bookhoarder.com/deals,0.3307
1106,CAMP00000008,CH00000013,2023-01-12 10:31:03,CLK00001106,IMP00036623,USR00022891,Mobile,https://bookhoarder.com/bestsellers,0.2689
1107,CAMP00000001,CH00000011,2023-01-04 22:58:50,CLK00001107,IMP00002392,USR00101070,Desktop,https://bookhoarder.com/deals,1.4837
1108,CAMP00000013,CH00000006,2021-03-12 02:56:53,CLK  00001108,IMP00061727,USR00010534,Tablet,https://bookhoarder.com/home,0.303
1109,CAMP00000009,CH00000003,2021-10-09 15:17:34,CLK00001109,IMP00043349,USR00062766,Desktop,https://bookhoarder.com/deals,0.1426
1110,CAMP00000007,CH00000001,2021-12-19 13:31:31,CLK00001110,IMP00030157,USR00063558,Tablet,https://bookhoarder.com/deals,0.8148
1111,CAMP00000012,CH00000012,2022-02-12 23:44:46,CLK  00001111,IMP00059866,USR00095115,Desktop,https://bookhoarder.com/home,1.857
1112,CAMP00000006,ch00000013,2022-05-22 16:45:23,CLK00001112,IMP00026026,USR00034780,Desktop,https://bookhoarder.com/bestsellers,1.6413
1113,CAMP  00000014,CH00000004,2021-12-31 04:51:36,CLK00001113,IMP00065666,USR00012856,Desktop,https://bookhoarder.com/bestsellers,2.0942
1114,CAMP00000011,CH00000002,2021-01-05 22:42:44,CLK00001114,IMP00054287,USR00015271,Mobile,https://bookhoarder.com/deals,1.2548
1115,CAMP00000005,CH00000014,2022-08-29 02:55:06,CLK00001115,IMP00022009,USR00034648,Tablet,https://bookhoarder.com/bestsellers,1.5768
1116,CAMP00000008,CH00000015,2022-12-22 07:48:32,CLK00001116,IMP00036686,USR00061251,Mobile,https://bookhoarder.com/bestsellers,0.6328
1117,CAMP00000020,CH00000006,2022-08-21 05:32:01,CLK00001117,IMP00098178,USR00001870,Tablet,https://bookhoarder.com/deals,1.0853
1118,CAMP00000002,CH00000009,2022-11-09 21:13:06,CLK00001118,IMP00008293,USR00144190,Mobile,https://bookhoarder.com/home,0.5008
1119,CAMP00000010,CH00000014,2022-11-19 16:47:51,CLK00001119,IMP00048756,USR00120801,Desktop,https://bookhoarder.com/deals,1.0548
1120,CAMP00000015,CH00000008,2021-04-23 08:47:30,CLK00001120,IMP00070120,USR00019857,Tablet,https://bookhoarder.com/deals,0.2448
1121,CAMP00000020,CH00000004,2022-08-15 06:32:35,CLK  00001121,IMP00097033,USR00031285,Desktop,https://bookhoarder.com/home,0.2258
1122,CAMP00000001,CH00000006,2022-12-26 08:57:21,CLK00001122,IMP00003508,USR00079242,Desktop,https://bookhoarder.com/deals,0.2441
1123,CAMP00000001,CH00000003,2023-02-12 03:43:20,CLK00001123,IMP00004814,USR00123733,Mobile,https://bookhoarder.com/bestsellers,1.6039
1124,CAMP  00000016,ch00000011,2021-03-01 14:41:24,CLK00001124,IMP00077781,USR00129484,Desktop,https://bookhoarder.com/bestsellers,1.6302
1125,CAMP00000008,CH00000014,2023-01-10 04:51:52,CLK00001125,IMP00036050,USR00116447,Tablet,https://bookhoarder.com/bestsellers,2.3334
1126,CAMP00000017,CH00000013,2022-08-21 19:44:23,CLK00001126,IMP00080195,USR00101990,Desktop,https://bookhoarder.com/deals,0.2714
1127,CAMP00000015,CH00000002,2021-04-15 03:17:51,CLK00001127,IMP00070545,USR00093177,Tablet,https://bookhoarder.com/bestsellers,1.9559
1128,CAMP00000018,CH  00000013,2021-07-05 07:05:05,CLK00001128,IMP00086928,USR00043806,Tablet,https://bookhoarder.com/bestsellers,2.3326
1129,CAMP00000002,CH00000003,2022-11-30 20:15:18,CLK00001129,IMP00008807,USR00135632,Desktop,https://bookhoarder.com/home,0.3331
1130,CAMP00000009,CH00000008,2021-10-20 08:29:18,CLK00001130,IMP00041666,USR00079627,Desktop,https://bookhoarder.com/deals,0.9931
1131,CAMP00000020,CH00000006,2022-08-15 05:42:13,CLK00001131,IMP00098130,USR00116964,Desktop,https://bookhoarder.com/bestsellers,1.4976
1132,CAMP00000015,CH00000009,2021-04-24 20:09:30,CLK00001132,IMP00071929,USR00110035,Desktop,https://bookhoarder.com/home,0.5332
1133,CAMP00000012,CH00000002,2022-01-23 18:45:35,CLK00001133,IMP00056744,USR00059937,Mobile,https://bookhoarder.com/home,0.3885
1134,CAMP00000013,CH00000014,2021-03-02 21:16:10,CLK00001134,IMP00064416,USR00131980,Desktop,https://bookhoarder.com/deals,0.6805
1135,CAMP00000003,CH  00000015,2022-01-23 05:47:00,clk00001135,IMP00013991,USR00052705,Mobile,https://bookhoarder.com/bestsellers,0.9686
1136,CAMP00000020,CH00000002,2022-08-20 10:01:26,CLK00001136,IMP00095301,USR00015739,Tablet,https://bookhoarder.com/home,0.3173
1137,CAMP00000020,CH00000012,2022-08-24 11:20:20,CLK00001137,IMP00097786,USR00037201,Tablet,https://bookhoarder.com/bestsellers,2.4959
1138,CAMP00000010,CH00000002,2022-09-06 16:12:58,CLK00001138,IMP00045127,USR00033078,Tablet,https://bookhoarder.com/deals,1.2343
1139,CAMP00000012,CH00000002,2022-03-12 23:32:23,CLK00001139,IMP00058817,USR00084638,Desktop,https://bookhoarder.com/deals,1.7637
1140,CAMP00000014,CH00000013,2022-01-11 11:03:42,CLK00001140,IMP00069026,USR00064168,Mobile,https://bookhoarder.com/home,1.6889
1141,CAMP00000007,CH00000004,2021-12-16 00:32:20,CLK00001141,IMP00033323,USR00143001,Desktop,https://bookhoarder.com/bestsellers,0.187
1142,CAMP00000020,CH00000001,2022-08-10 21:31:16,CLK00001142,IMP00095928,USR00059085,Desktop,https://bookhoarder.com/deals,0.671
1143,CAMP  00000011,CH00000010,2021-03-16 04:50:13,CLK00001143,IMP00053309,USR00139797,Tablet,https://bookhoarder.com/bestsellers,1.807
1144,CAMP00000014,CH00000014,2022-01-14 03:35:55,CLK  00001144,IMP00065108,USR00147249,Mobile,https://bookhoarder.com/home,2.4628
1145,CAMP00000005,CH00000003,2022-08-08 20:00:10,clk00001145,IMP00023066,USR00048423,Tablet,https://bookhoarder.com/bestsellers,1.5868
1146,CAMP00000011,CH00000003,2021-01-06 17:50:37,CLK00001146,IMP00051393,USR00047831,Mobile,https://bookhoarder.com/home,0.4893
1147,CAMP00000007,CH00000011,2021-12-16 02:01:16,CLK00001147,IMP00034577,USR00100992,Desktop,https://bookhoarder.com/deals,0.53
1148,CAMP  00000003,CH00000007,2022-01-08 08:33:14,CLK00001148,IMP00011394,USR00060119,Desktop,https://bookhoarder.com/bestsellers,2.4352
1149,CAMP00000012,CH00000006,2022-02-23 16:56:13,CLK00001149,IMP00057630,USR00049253,Mobile,https://bookhoarder.com/home,0.6507
1150,CAMP00000007,CH00000009,2021-12-02 23:01:44,CLK00001150,IMP00030268,USR00004047,Tablet,https://bookhoarder.com/bestsellers,0.5279
1151,CAMP00000007,CH  00000002,2021-11-23 17:25:45,CLK00001151,IMP00032222,USR00147989,Mobile,https://bookhoarder.com/home,1.8156
1152,CAMP00000017,CH00000012,2022-08-04 01:20:35,CLK00001152,IMP00084379,USR00060086,Mobile,https://bookhoarder.com/home,1.5419
1153,CAMP00000015,CH00000014,2021-04-24 13:25:41,CLK  00001153,IMP00070234,USR00110425,Tablet,https://bookhoarder.com/bestsellers,0.8656
1154,CAMP00000001,CH00000005,2023-02-05 13:08:21,CLK00001154,IMP00000965,USR00100103,Tablet,https://bookhoarder.com/deals,1.1424
1155,CAMP00000013,CH00000005,2021-03-16 16:53:27,CLK00001155,IMP00061265,USR00110355,Desktop,https://bookhoarder.com/bestsellers,1.3307
1156,CAMP00000001,CH00000015,2023-02-03 21:03:24,CLK00001156,IMP00004725,USR00108074,Tablet,https://bookhoarder.com/bestsellers,2.4384
1157,CAMP00000020,CH00000006,2022-08-21 03:49:44,CLK00001157,IMP00095079,USR00093545,Desktop,https://bookhoarder.com/deals,1.3425
1158,CAMP00000020,CH00000001,2022-08-14 18:29:07,CLK00001158,IMP00098770,USR00117527,Desktop,https://bookhoarder.com/deals,1.4963
1159,CAMP00000014,CH00000015,2021-12-10 23:12:52,CLK00001159,IMP00065770,USR00030264,Desktop,https://bookhoarder.com/deals,1.8065
1160,CAMP00000001,CH00000007,2023-01-07 12:08:22,CLK00001160,IMP  00000125,USR00116036,Tablet,https://bookhoarder.com/deals,0.4458
1161,CAMP00000008,CH00000006,2023-01-19 01:50:46,CLK00001161,IMP00036580,USR00032992,Tablet,https://bookhoarder.com/bestsellers,2.1173
1162,CAMP00000014,CH00000004,2022-01-02 05:07:30,CLK00001162,imp00069544,USR00123350,Desktop,https://bookhoarder.com/home,0.3993
1163,CAMP00000016,CH00000004,2021-04-15 22:18:52,CLK00001163,IMP00075909,USR00072686,Desktop,https://bookhoarder.com/bestsellers,0.9526
1164,CAMP00000007,CH00000013,2021-12-08 18:28:38,CLK00001164,IMP00033951,USR00070656,Desktop,https://bookhoarder.com/deals,1.313
1165,CAMP00000004,CH00000010,2022-05-26 22:38:27,CLK  00001165,IMP00017341,USR00036969,Mobile,https://bookhoarder.com/deals,1.3604
1166,CAMP  00000003,CH00000010,2021-12-17 17:10:46,CLK00001166,IMP00011477,USR00017238,Tablet,https://bookhoarder.com/deals,2.1745
1167,CAMP00000017,CH00000009,2022-08-07 06:29:36,CLK00001167,IMP00083489,USR00069190,Desktop,https://bookhoarder.com/home,1.2715
1168,CAMP00000013,CH00000006,2021-03-27 20:47:45,CLK00001168,IMP00060030,USR00035577,Mobile,https://bookhoarder.com/deals,0.3269
