product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
3509,PROD00002814,9781857232097,The Fires of Heaven,Robert Jordan,HarperCollins,1993-11-23,E-book,Fantasy,Urban Fantasy,German,912,,13.3,6.29,1,302,0,0,1996-04-28,
3510,PROD00002815,9781590385814,Fablehaven,Brandon Mull,Hachette,2006-06-24,Physical,Fantasy,Dark Fantasy,English,351,,30.86,11.62,1,184,0,0,2007-10-17,
3511,PROD00002816,9780061996160,unearthly,Cynthia Hand,Hachette,2011-11-27,E-book,Fiction,Literary Fiction,English,435,,18.88,8.87,1,382,0,0,2015-06-27,
3512,PROD00002817,9781857231588,Rendezvous with Rama,  Arthur C. Clarke,Macmillan,1973-02-25,Physical,Fantasy,Urban Fantasy,French,243,,30.7,8.81,1,469,0,0,1974-08-19,
3513,PROD00002818,9780060510862,The Forever War,Joe Haldeman,Macmillan,,E-book,Fiction,Historical Fiction,,278,,25.1,17.73,1,186,0,0,1975-08-09,1974-11-06
3514,PROD00002818,9780060510862,The Forever War,Joe Haldeman,,2026-11-19,E-book,Fiction,Historical Fiction,German,278,,22.88,16.16,1,78,0,0,1975-04-21,1974-04-02
3515,PROD00002818,9780060510862,  The Forever War,Joe Haldeman,Macmillan,1974-07-02,E-book,Fiction,Historical Fiction,German,278,,21.03,14.85,1,272,0,0,1974-11-06,1973-10-22
3516,PROD00002818,9780060510862,The Forever War,Joe Haldeman  ,Macmillan,1974-07-02,E-book,Fiction,Historical Fiction,German,278,,19.45,13.74,1,248,0,0,1974-10-19,
3517,PROD00002819,9780345484260,Dragonflight  ,Anne McCaffrey,Simon & Schuster,1968-08-01,E-book,Fantasy,Dark Fantasy,Spanish,299,,34.14,11.01,1,86,0,0,1970-07-27,
3518,PROD00002820,9781439152805,The Secret Keeper,Kate Morton,Hachette  ,2012-02-13,E-book,Fiction,Literary Fiction,German,484,,16.62,3.37,1,379,0,0,2016-02-23,
3519,PROD00002821,9780812976144,  The Alienist,Caleb Carr,  Penguin Random House,1994-07-03,Audiobook,Mystery,Cozy Mystery,German,,830,13.01,6.47,1,94,0,0,1995-08-17,
3520,PROD00002822,9780199291151,The Selfish Gene,Richard Dawkins,Hachette,1976-07-14,Physical,Fiction,  Contemporary Fiction,English,  360,,27.33,12.97,1,396,0,0,1980-07-27,
3521,PROD00002823,9780373210497,Pushing the Limits,Katie McGarry,Penguin Random House,2012-11-18,E-book,Fiction,Literary Fiction,French,392,,23.31,3.5,1,114,0,0,2015-11-27,
3522,PROD00002824,9780553817065,the surgeon  ,Tess Gerritsen,HarperCollins,2001-11-01,E-book,Mystery,Cozy Mystery,English,416,,35.86,3.54,1,153,0,0,2004-03-15,
3523,PROD00002825,9780140282580,der steppenwolf,Hermann Hesse,Penguin Random House,1927-05-09,Physical,Fiction,Contemporary Fiction,French,256,,10.06,9.69,1,113,0,0,1931-01-26,
3524,PROD00002826,9780345347954,Childhood's End,Arthur C. Clarke,HarperCollins,1953-09-19,physical,Fiction,Literary Fiction,German,224,,27.07,13.74,1,14,0,0,1954-12-30,
3525,PROD00002827,9780373210138,The Iron Daughter,Julie Kagawa,Macmillan,2010-10-08,Physical,Fantasy,Epic Fantasy,German,359,,19.23,9.13,1,410,0,0,2012-06-20,
3526,PROD00002828,9782266079990,  Contact,Carl Sagan,HarperCollins,1985-12-10,Audiobook,Fiction,Historical Fiction,English,,966,38.0,3.24,1,485,0,0,1988-05-18,
3527,PROD00002829,9781101904220,Dark Matter,Blake Crouch,Macmillan,2016-03-15,  PHYSICAL,Fiction,Contemporary Fiction,German,342,,33.2,11.92,1,347,0,0,2018-01-04,
3528,PROD00002830,9780316057776,THE MYSTERIOUS BENEDICT SOCIETY,Trenton Lee Stewart,Penguin Random House  ,2007-12-27,Physical,Mystery,Detective Fiction,English,487,,36.26,5.48,1,381,0,0,2008-09-07,
3529,PROD00002831,9780451222725,Lover Enshrined part one,J.R. Ward,HarperCollins,2008-03-03,E-book,Fantasy,Epic Fantasy,German,534,,33.92,8.57,1,246,0,0,2008-12-20,
3530,PROD00002832,9780805094602,Siege and Storm,Leigh Bardugo,Penguin Random House,2013-03-25,Physical,Fantasy,Epic Fantasy,German,435,,30.32,14.93,1,309,0,0,2014-02-09,
3531,PROD00002833,9780983212546,Playing for Keeps,R.L. Mathewson,HarperCollins,2011-01-25,Physical,Romance,Paranormal Romance,French,220,,32.83,7.0,1,455,0,0,2013-02-21,
3532,PROD00002834,9781421508221,vuanpaia Qi Shi 1,Matsuri Hino,Macmillan,2005-07-20,Audiobook,Fantasy,Epic Fantasy  ,Spanish,,320,16.74,13.74,1,109,0,0,2005-10-24,
3533,PROD00002835,,Tangled,Emma Chase,HarperCollins,2013-09-27,Audiobook,romance,paranormal romance,French,,423,10.77,8.69,1,487,0,0,2015-06-25,
3534,PROD00002836,9780385603102,House of Leaves,Mark Z. Danielewski,Macmillan,2000-07-06,Physical,Fiction,Historical Fiction,German,705,,19.32,8.09,1,274,0,0,2001-09-12,
3535,PROD00002837,9780312857066,Stone of Tears,Terry Goodkind,Hachette,1995-03-18,E-book,Fantasy,  Epic Fantasy,French,979,,36.6,3.81,1,217,0,0,1999-01-19,
3536,PROD00002838,9781455520657,the longest ride,Nicholas Sparks,HACHETTE,2012-12-25,E-book,Romance,,Spanish,398,,21.81,8.78,1,213,0,0,2012-12-08,2013-11-15
3537,PROD00002838,9781455520657,The Longest Ride,Nicholas Sparks,Hachette,2012-12-25,E-book,Romance,Historical Romance,Spanish,  398,,18.54,7.46,1,98,0,0,2013-11-15,
3538,PROD00002839,9780099471424,The Witching Hour,Anne Rice,Simon & Schuster,1990-07-02,E-book,fantasy,Urban Fantasy,Spanish,1207,,27.56,11.51,1,64,0,0,1991-01-16,
3539,PROD00002840,9780375507779,The Talisman,Stephen King,HarperCollins,1984-07-25,Physical,Fantasy,Epic Fantasy,French,652,,25.67,4.65,1,251,0,0,1986-08-06,
3540,PROD00002841,9780380718344,Cruel & Unusual,patricia cornwell  ,HarperCollins,1993-12-03,E-book,Mystery,Cozy Mystery,Spanish,407,,36.08,11.79,1,24,0,0,1995-09-03,
3541,PROD00002842,9780440236702,Tell No One,Harlan Coben  ,Hachette,2001-03-26,E-book,Mystery,Police Procedural,Spanish,370,,19.11,14.47,1,391,0,0,2004-06-28,
3542,PROD00002843,9781594201455,In Defense of Food: An Eater's Manifesto,Michael Pollan,Penguin Random House,2007-08-12,Physical,Fiction,historical fiction,German,205,,16.0,12.09,1,275,0,0,2011-07-13,
3543,PROD00002844,9781416995555  ,It's Not Summer Without You,Jenny Han,Macmillan,2010-07-01,PHYSICAL,Fiction,Literary Fiction,English,288,,28.37,11.26,1,414,0,0,2014-05-02,
3544,PROD00002845,9780810983915,Dog Days,Jeff Kinney,harpercollins,2009-12-11,Physical,Fiction,Literary Fiction,French,218,,27.01,13.99,1,458,0,0,2011-05-14,
3545,PROD00002846,,This Man,Jodi Ellen Malpas,harpercollins,2012-12-16,Physical,Romance,Contemporary Romance,German,448,,24.02,7.38,1,433,0,0,2015-07-03,
3546,PROD00002847,9780060590277,A Dirty Job,  Christopher Moore,Macmillan,2006-06-08,Physical  ,Fiction,Contemporary Fiction,English,387,,37.99,13.91,1,85,0,0,2008-02-10,
3547,PROD00002848,9781563899805,Y: The Last Man Vol. 1: Unmanned,Brian K. Vaughan,HarperCollins,2003-01-05,E-book,Fiction,Contemporary Fiction,German,130,,23.99,10.9,1,182,0,0,2007-02-09,
3548,PROD00002849,9780441627400,The Once and Future King,T.H. White,HarperCollins,1958-12-12,audiobook,Fantasy,Epic Fantasy  ,French,,1065,36.68,7.22,1,189,0,0,1960-02-27,
3549,PROD00002850,9780804179034,Uprooted,Naomi Novik,Hachette,2015-11-21,physical,Fantasy,Urban Fantasy,French,435,,33.71,5.21,1,273,0,0,2017-07-04,2016-10-20
3550,PROD00002850,9780804179034,Uprooted,Naomi Novik,Hachette,2015-11-21,Physical,Fantasy,Urban Fantasy,French,435,,28.65,4.43,1,305,0,0,2017-06-21,
3551,PROD00002851,9780765376459,A Darker Shade of Magic,V.E. Schwab,Simon & Schuster,2015-07-01,Physical,Fantasy,Urban Fantasy,  French,400,,10.17,8.6,1,80,0,0,2015-12-05,
3552,PROD00002852,9780451196712,The Long Walk,Richard Bachman,Macmillan,1979-04-11,Audiobook  ,Mystery,Cozy Mystery,German,,616,32.55,7.43,1,398,0,0,1981-10-06,
3553,PROD00002853,9780312936228,Ten Big Ones,Janet Evanovich,Macmillan  ,,E-book,Mystery,Cozy Mystery,French,319,,31.89,8.53,1,236,0,0,2003-09-03,2002-11-02
3554,PROD00002853,9780312936228,Ten Big Ones  ,Janet Evanovich,Macmillan,,E-book,Mystery,Cozy Mystery,French,319,,28.34,7.58,1,252,0,0,2003-04-29,2005-02-21
3555,PROD00002853,9780312936228,Ten Big Ones,Janet Evanovich,Macmillan,2004-11-16,E-book,Mystery,Cozy Mystery,French,319,,25.51,6.82,1,206,0,0,2005-02-21,
3556,PROD00002854,9780312349486,Twelve Sharp,Janet Evanovich,HarperCollins,2006-10-28,Physical,Mystery,  Police Procedural,French,310,,28.18,8.21,1,49,0,0,2010-09-21,
3557,PROD00002855,9780525425632,Isla and the Happily Ever After,Stephanie Perkins,Macmillan,2014-12-21,E-book,Fiction,Literary Fiction,English,339,,31.15,5.74,1,10,0,0,2018-05-09,
3558,PROD00002856,  9780385528771,The Year of the Flood,Margaret Atwood,Simon & Schuster,2009-10-16,Physical,Fiction,Historical Fiction,Spanish,431,,25.68,3.77,1,404,0,0,2013-03-12,
3559,PROD00002857,9780452286030,Bitten,Kelley Armstrong,Macmillan,2001-10-07,Physical,Fantasy,Epic Fantasy,Spanish,436,,14.56,9.74,1,77,0,0,2005-07-31,
3560,PROD00002858,9781423121312,Demonglass,Rachel Hawkins,Penguin Random House,2011-03-21,Physical,FICTION,Literary Fiction,English,359,,33.47,7.12,1,452,0,0,2013-03-28,
3561,PROD00002859,9780812577563,Knife of Dreams,Robert Jordan  ,HarperCollins,2005-11-08,Audiobook,Fiction,contemporary fiction,French,,  1433,22.54,9.52,1,339,0,0,2008-12-13,
3562,PROD00002860,9780312349493,Lean Mean Thirteen,Janet Evanovich,HarperCollins,2007-03-10,E-BOOK,Mystery,Detective Fiction,Spanish,  310,,15.77,3.53,,285,0,0,2009-05-08,
3563,PROD00002861,9780385495226  ,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,Penguin Random House,1994-02-15,Physical,Fiction,Historical Fiction,French,352,,10.48,4.98,1,125,0,0,1995-05-16,
3564,PROD00002862,9780545224901,The Scorpio Races,Maggie Stiefvater,  Macmillan,2011-05-15,Physical,Fantasy  ,Epic Fantasy,German,409,,10.31,14.09,1,492,0,0,2011-07-13,
3565,PROD00002863,9780872863101,Howl and Other Poems,allen ginsberg,Penguin Random House,1956-09-23,Physical,Fiction,Contemporary Fiction,German,56,,20.77,5.42,1,478,0,0,1958-02-04,
3566,PROD00002864,9780312364120,  Winter Garden,Kristin Hannah,Harpercollins,2010-04-09,E-book,Fiction,Contemporary Fiction,English,394,,33.61,8.53,1,371,0,0,2012-01-11,
3567,PROD00002865,9780441014897,Magic Bites,Ilona Andrews,Simon & Schuster,2007-03-01,E-book,Fantasy,Epic Fantasy,Spanish,260,,21.57,11.7,1,228,0,0,2008-11-24,
3568,PROD00002866,9780156031660,Those Who Save Us,Jenna Blum,Hachette,2004-05-12,AUDIOBOOK,fiction,Contemporary Fiction,German,,798,32.03,10.44,1,198,0,0,2004-12-30,
3569,PROD00002867,9780441012688,Furies of Calderon,Jim Butcher,Penguin Random House,2004-11-08,Physical,Fantasy,Urban Fantasy,English,504,,39.11,10.46,1,69,0,0,2005-01-02,
3570,PROD00002868,9780553119220,Death on the Nile,Agatha Christie,Penguin Random House,1937-11-25,Physical,Mystery,Cozy Mystery,German,214,,22.3,6.28,1,169,0,0,1941-12-26,
3571,PROD00002869,  9780307408860,Dead Wake: The Last Crossing of the Lusitania  ,Erik Larson,Hachette,2015-02-27,E-book,Fiction,Historical Fiction,French,430,,26.04,4.1,,425,0,0,2017-09-03,
3572,PROD00002870,9780786836543,The Golem's Eye,Jonathan Stroud,Penguin Random House,2004-03-04,Audiobook,Fantasy,Dark Fantasy,  English,,936,25.03,10.57,1,297,0,0,2004-08-20,
3573,PROD00002871,9780441007318,The Left Hand of Darkness,Ursula K. Le Guin,Hachette,1969-09-06,PHYSICAL  ,Fiction  ,Historical Fiction,German,304,,30.01,10.63,,237,0,0,1973-10-03,
3574,PROD00002872,9781594747588,Library of Souls,Ransom Riggs,Simon & Schuster,2015-11-06,Physical,Fantasy,Epic Fantasy,Spanish,464,,23.06,13.94,1,2,0,0,2018-01-05,
3575,PROD00002873,,Bully  ,Penelope Douglas,Simon & Schuster,2013-12-14,PHYSICAL,Romance,contemporary romance,Spanish,333,,19.6,8.24,1,278,0,0,2015-07-17,
3576,PROD00002874,  9781423100058,Cross My Heart and Hope to Spy,ALLY CARTER,Hachette,2007-03-10,E-book,FICTION,Contemporary Fiction,English,236,,19.32,7.71,1,144,0,0,2008-07-13,
3577,PROD00002875,9780385733588,The Magician: The Secrets of The Immortal Nicholas Flamel,MICHAEL SCOTT,Hachette,2008-03-25,Physical,Fantasy,urban fantasy,English,464,,11.76,12.27,1,97,0,0,2008-06-11,2010-03-17
3578,PROD00002875,9780385733588,The Magician: The Secrets Of The Immortal Nicholas Flamel,Michael Scott,Hachette,2008-03-25,Physical,Fantasy,Urban Fantasy,  English,464,,10.0,10.43,1,267,0,0,2010-03-17,
3579,PROD00002876,  9780345335456,Magician's Gambit,David Eddings,Penguin Random House,1983-01-22,E-book,Fantasy,Epic Fantasy  ,Spanish,305,,16.08,12.36,1,404,0,0,1985-07-22,
3580,PROD00002877,9781891830433,Blankets,Craig Thompson,Simon & Schuster,2003-10-22,E-book,Fiction,Literary Fiction,Spanish,592,,25.12,8.24,1,352,0,0,2005-03-17,
3581,PROD00002878,9780062110831,The Golem and the Jinni,Helene Wecker,Hachette,2013-08-19,Audiobook,Fantasy,Urban Fantasy,French,,810,14.08,14.06,1,150,0,0,2014-06-17,
3582,PROD00002879,9781416509646  ,The Farthest Shore,Ursula K. Le Guin,HarperCollins,1972-08-28,E-book,Fantasy,Epic Fantasy  ,Spanish,259,,19.87,11.52,1,201,0,0,1974-10-16,
3583,PROD00002880,  9780425273869,Captivated by You,Sylvia Day,Hachette,2014-07-01,Physical,Romance,Paranormal Romance,German,356,,14.29,9.63,1,110,0,0,2014-08-03,
3584,PROD00002881,9780553805482,Garden Spells  ,Sarah Addison Allen,Simon & Schuster,2007-08-10,Physical,Fiction,Contemporary Fiction,Spanish,797,,12.25,5.38,1,410,0,0,2010-05-14,
3585,PROD00002882,9780441016150,Cry Wolf,Patricia Briggs,Macmillan,2008-07-10,E-book,Fantasy,Dark Fantasy,FRENCH,294,,17.14,12.3,1,145,0,0,2011-07-24,
3586,PROD00002883,9780312624675,Born at Midnight,c.c. hunter,HarperCollins,2026-11-06,Physical,Fantasy,Dark Fantasy,  English,398,,10.7,12.33,1,138,0,0,2013-11-12,
3587,PROD00002884,9780152045661,Dealing with Dragons,Patricia C. Wrede,Hachette,1990-03-01,Physical,Fantasy,Urban Fantasy,Spanish,212,,24.87,9.22,1,44,0,0,1994-03-19,
3588,PROD00002885,9781416935865,the gift of the magi,O. Henry,Simon & Schuster,1905-06-21,E-book,Fiction,Literary Fiction,  Spanish,32  ,,34.08,14.13,1,367,0,0,1907-11-11,
3589,PROD00002886,9780061020667,Wyrd Sisters,Terry Pratchett  ,HarperCollins,1988-10-05,Physical,Fantasy,Dark Fantasy,French,265  ,,28.14,8.86,1,249,0,0,1992-04-20,1991-04-23
3590,PROD00002886,9780061020667,Wyrd Sisters,terry pratchett,HarperCollins,1988-10-05,Physical,Fantasy,Dark Fantasy  ,,265,,25.66,8.08,1,82,0,0,1992-01-23,1991-10-22
3591,PROD00002886,9780061020667,Wyrd Sisters,Terry Pratchett,HarperCollins,1988-10-05,  Physical,Fantasy,Dark Fantasy,French,265,,23.58,7.43,1,134,0,0,1991-12-26,1991-06-01
3592,PROD00002886,9780061020667,Wyrd Sisters,Terry Pratchett,HarperCollins,1988-10-05,Physical,Fantasy,Dark Fantasy,French,265,,21.81,6.87,1,480,0,0,1991-08-25,
3593,PROD00002887,9780061353239,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,Hachette,2007-02-03,Audiobook,Fiction,Literary Fiction,French,,466,36.9,8.21,1,356,0,0,2008-06-12,
3594,PROD00002888,9780385737425,When You Reach Me,Rebecca Stead,Macmillan,2009-06-25,E-BOOK,Fiction,Contemporary Fiction,German,  199,,20.77,4.7,1,252,0,0,2011-07-23,
3595,PROD00002889,9780515128635,Tripwire,Lee Child,HarperCollins,1999-11-20,Physical,Mystery,Cozy Mystery,German,432,,27.56,6.89,1,81,0,0,2003-02-10,
3596,PROD00002890,9780689845369,The Tombs of Atuan,Ursula K. Le Guin,HarperCollins,1970-08-11,Physical,Fantasy,Urban Fantasy,Spanish,180,,29.61,5.45,1,239,0,0,1970-10-22,
3597,PROD00002891,9781405258210,Code Name Verity,Elizabeth Wein,Hachette,2012-03-22,physical,FICTION,Historical Fiction,German,452,,31.66,8.07,1,67,0,0,2013-07-27,
3598,PROD00002892,9781847241696,Lat den ratte komma in,John Ajvide Lindqvist,HarperCollins,2004-11-24,E-book,Fiction,Historical Fiction,French,513,,36.87,8.55,,26,0,0,2005-02-22,
3599,PROD00002893,9780345544117,Release Me,J. Kenner,Macmillan,2013-03-14,Physical,Romance,Historical Romance,English,352,,26.77,14.89,1,33,0,0,2013-06-27,
3600,PROD00002894,9780373772469,The Darkest Night,Gena Showalter,Penguin Random House,2008-05-02,Audiobook,Fantasy,Urban Fantasy,German,,631,37.19,6.66,1,486,0,0,2008-08-03,
3601,PROD00002895,9781423108368,The Time Paradox,Eoin Colfer,Hachette,2008-01-07,Physical,Fantasy,Dark Fantasy,French,391,,21.97,14.16,1,69,0,0,2009-11-24,
3602,PROD00002896,,In Flight,R.K. Lilley,Penguin Random House,2012-08-16,Physical,ROMANCE,Contemporary Romance,English,330,,25.58,14.98,1,239,0,0,2016-04-13,
3603,PROD00002897,9780812992793,The Orphan Master's Son,Adam Johnson,Hachette,2012-04-01,Audiobook,Fiction,Historical Fiction,English,,738,31.7,4.55,1,414,0,0,2015-07-04,
3604,PROD00002898,9781405910217,ON THE ISLAND,  Tracey Garvis-Graves,Simon & Schuster,2011-03-17,E-book,Romance  ,Contemporary Romance,,,,30.0,9.46,1,36,0,0,2011-11-23,2011-03-03
3605,PROD00002898,9781405910217,On the Island,Tracey Garvis-Graves,Simon & Schuster,2011-03-17,E-book,Romance,Contemporary Romance,Spanish,346,,25.5,8.04,1,367,0,0,2011-09-27,
3606,PROD00002899,9781743342374,Lick,Kylie Scott,HarperCollins,2013-04-10,Audiobook,  Romance,Paranormal Romance,French,,476,19.36,13.3,1,329,0,0,2014-07-18,
3607,PROD00002900,9780307021342,The Poky Little Puppy,Janette Sebring Lowrey,Hachette,1942-09-12,Physical  ,Fiction,Literary Fiction,French,497,,13.07,5.63,1,27,0,0,1942-11-17,
3608,PROD00002901,9780425201374,the lunatic cafe,Laurell K. Hamilton,SIMON & SCHUSTER,1996-03-27,E-book,FANTASY,Urban Fantasy,French,352,,38.37,14.52,1,330,0,0,1996-07-13,
3609,PROD00002902,9780385735292,The Sorceress,Michael Scott,Macmillan,2009-12-04,  Physical,Fantasy,epic fantasy,French  ,502,,31.77,8.71,1,475,0,0,2012-08-27,
3610,PROD00002903,9780380800827,The Duke and I,Julia Quinn,Simon & Schuster,2000-11-10,Audiobook,Romance  ,Paranormal Romance,German,,640,35.3,14.55,1,153,0,0,2002-06-27,
3611,PROD00002904,9780553213188,rainbow valley,L.M. Montgomery,Macmillan,1917-01-09,PHYSICAL,Fiction,Historical Fiction,English,243,,34.94,12.11,1,102,0,0,1920-05-21,
3612,PROD00002905,9780061996184,Hallowed,Cynthia Hand,Hachette,2012-11-18,Physical,Fiction,Contemporary Fiction,German,  403,,31.39,14.69,1,357,0,0,2015-07-27,
3613,PROD00002906,9780062200570,NOS4A2,Joe Hill,HarperCollins,2013-01-08,audiobook,Fiction,Contemporary Fiction,German,,1173,12.42,12.96,1,273,0,0,2016-02-20,
3614,PROD00002907,9780064404778,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,Hachette,1978-10-04,E-book,Fantasy,Epic Fantasy,English,256,,13.31,3.63,1,204,0,0,1980-04-29,
3615,PROD00002908,9780316002899,Max,James Patterson,Hachette,2009-06-22,Physical,fiction,Contemporary Fiction,French,309,,18.23,8.45,,479,0,0,2010-07-28,
3616,PROD00002909,9780062085610,Sweet Evil,Wendy Higgins  ,Simon & Schuster,2012-07-11,E-book,Fiction,Contemporary Fiction,German,447,,18.96,8.23,1,246,0,0,2014-09-26,
3617,PROD00002910,9780451528926,Cyrano de Bergerac,Edmond Rostand,Penguin Random House,1897-05-21,Physical,Fiction,Historical Fiction,french  ,240,,34.5,12.99,1,153,0,0,1899-12-21,
3618,PROD00002911,9781857988093,I Am Legend,Richard Matheson,Simon & Schuster,1954-08-14,Audiobook,Fiction,Historical Fiction,English,,266,19.06,12.72,1,23,0,0,1957-04-12,
3619,PROD00002912,,Wool,Hugh Howey,Simon & Schuster,2011-12-25,Physical,Fiction,Contemporary Fiction,English,58,,26.18,8.36,1,260,0,0,2012-11-18,2012-08-02
3620,PROD00002912,,Wool,hugh howey,Simon & Schuster,2011-12-25,Physical,Fiction,  Contemporary Fiction,English,58,,22.25,7.11,1,499,0,0,2012-10-12,
3621,PROD00002913,9781934781630,Zeitoun,Dave Eggers,HarperCollins,2008-07-18,E-book,Fiction,historical fiction  ,English,342,,11.66,6.19,1,329,0,0,2010-07-17,
3622,PROD00002914,9780425209066,The Killing Dance,Laurell K. Hamilton,Simon & Schuster,1997-03-23,Audiobook,Fantasy,Dark Fantasy,English,,613,23.08,5.75,1,115,0,0,1997-05-06,
3623,PROD00002915,,The Butterfly Garden,Dot Hutchison,Simon & Schuster,2026-07-20,E-book,Mystery,Cozy Mystery  ,French,288,,43.85,13.14,1,253,0,0,2018-02-13,2017-03-11
3624,PROD00002915,,The Butterfly Garden,Dot Hutchison,Simon & Schuster,2016-12-20,E-book,MYSTERY,Cozy Mystery,French,288,,38.98,11.68,1,23,0,0,2017-10-26,2016-08-25
3625,PROD00002915,,The Butterfly Garden,Dot Hutchison,Simon & Schuster,2016-12-20,E-book,Mystery,Cozy Mystery,French,288,,35.08,10.51,1,87,0,0,2017-08-19,
3626,PROD00002916,9780785190219,Ms. Marvel Vol. 1: No Normal,G. Willow Wilson,HarperCollins,2014-03-03,E-book,Fiction,Historical Fiction,  German,120,,28.24,14.95,1,412,0,0,2016-04-18,
3627,PROD00002917,9788498000832,Ubik,Philip K. Dick,Simon & Schuster,1969-08-01,E-BOOK,MYSTERY,Cozy Mystery  ,  German,288,,14.16,14.08,1,113,0,0,1972-08-13,
3628,PROD00002918,9780586008355,The Caves of Steel,Isaac Asimov,Hachette,1954-05-04,Audiobook,Fiction,Contemporary Fiction  ,German,,343,26.7,7.99,1,360,0,0,1955-02-21,
3629,PROD00002919,9781455559824,Memory Man,David Baldacci,Penguin Random House,2015-04-07,Audiobook,Mystery,  Cozy Mystery,French,,693,17.24,4.6,1,171,0,0,2016-12-21,
